N	D	1	2	3	4	5	6	7	8	9	10
835	3	16	15	12	14	9	8	11	12	7	7
841	3	16	15	13	12	9	10	10	10	6	6
845	3	14	15	14	14	9	8	11	10	8	6
858	3	15	16	14	13	10	10	10	10	7	8
859	3	23	23	19	19	15	15	18	19	15	14
860	3	16	14	12	13	10	9	12	11	6	6
863	3	23	21	19	20	15	16	19	19	13	13
869	3	15	15	13	13	10	10	12	10	8	7
890	3	15	15	14	14	8	9	11	12	8	8
891	3	14	16	12	14	10	10	11	11	8	6
892	3	15	14	12	13	8	10	11	11	6	6
899	3	15	16	12	12	8	8	10	10	8	8
902	3	16	16	12	14	9	8	12	10	6	8
903	3	15	16	14	14	10	9	12	11	6	6
904	3	16	14	14	14	9	10	10	10	7	6
905	3	16	15	12	14	10	9	11	12	8	8
906	3	15	16	13	13	9	9	12	10	8	6
909	3	16	16	12	14	10	10	12	11	7	6
913	3	16	14	14	13	10	8	11	11	8	7
919	3	14	15	14	14	9	9	12	12	8	8
924	3	16	16	13	13	10	10	10	10	7	8
930	3	29	29	27	28	22	22	26	26	22	21
941	3	14	14	12	12	8	8	10	11	7	6
946	3	23	22	20	20	17	15	19	19	13	14
960	3	14	14	12	13	8	10	12	11	7	8
962	3	15	16	12	13	10	8	12	11	7	8
968	3	14	16	14	14	10	8	11	11	8	6
978	3	16	16	14	12	9	8	12	10	7	6
987	3	14	16	14	14	9	9	11	11	7	6
1008	3	22	23	20	20	17	15	18	17	13	15
1011	3	16	16	12	13	8	9	10	11	6	6
1018	3	16	14	12	14	8	10	11	12	6	6
1031	3	16	14	14	14	10	9	10	11	8	8
1040	3	14	16	12	14	9	9	12	11	8	6
1043	3	14	16	12	14	8	9	12	11	7	7
1050	3	16	14	13	13	9	10	12	10	6	7
1062	3	15	14	14	13	8	10	11	11	7	6
1088	3	16	16	14	13	9	9	10	12	7	8
1094	3	16	14	13	13	8	8	11	10	6	6
1131	3	23	21	19	21	16	16	19	19	14	13
1140	3	16	14	13	13	9	10	12	10	7	7
1152	3	21	21	19	21	15	15	19	18	14	13
1157	3	30	30	26	26	22	22	26	24	22	20
1168	3	14	14	12	14	9	8	12	12	8	8
1172	3	14	16	14	12	8	9	11	12	7	8
1185	3	15	16	14	12	8	9	12	11	7	6
1186	3	16	14	14	13	9	9	12	11	8	7
1196	3	16	14	13	14	10	8	11	10	8	7
1206	3	16	14	13	14	9	10	12	12	8	7
1220	3	16	15	12	14	10	10	11	10	6	8
1252	3	14	15	14	14	9	8	12	10	8	6
1313	3	15	14	12	13	10	10	12	11	8	8
1315	3	16	15	13	13	9	9	12	11	6	7
1334	3	14	16	14	12	10	9	12	11	7	8
1341	3	16	16	13	12	8	8	10	10	6	7
1363	3	16	15	14	13	10	10	12	12	7	7
1388	3	15	16	14	12	8	10	12	10	6	8
1393	3	35	35	34	35	31	29	32	31	29	29
1407	3	15	16	12	12	10	8	10	10	6	6
1419	3	14	15	12	13	8	10	10	11	7	8
1443	3	15	16	14	12	10	8	10	11	7	7
1457	3	15	15	12	14	10	9	12	10	6	7
1464	3	15	16	13	12	8	9	11	12	7	7
1465	3	16	16	13	14	8	8	10	10	7	6
1471	3	16	14	13	13	9	8	11	10	7	8
1472	3	14	14	12	12	9	8	11	10	8	8
1474	3	15	14	13	12	8	10	11	11	7	8
1485	3	16	15	13	12	9	10	12	12	6	6
1489	3	14	14	12	13	8	9	11	11	8	6
1502	3	16	15	14	13	8	8	12	12	6	8
1503	3	15	16	12	13	10	9	11	12	7	7
1506	3	15	16	14	12	8	10	10	10	6	7
1510	3	14	14	13	13	8	9	11	12	7	8
1524	3	16	14	12	13	9	8	10	12	7	7
1534	3	16	15	14	13	10	9	10	10	7	8
1548	3	15	14	12	12	8	10	12	11	7	6
1552	3	14	16	12	13	8	10	10	11	6	8
1557	3	16	15	12	13	10	10	10	11	8	6
1562	3	16	14	13	12	10	8	11	10	8	6
1566	3	16	15	12	12	10	10	10	12	7	6
1567	3	16	15	12	13	9	10	11	10	7	8
1579	3	16	15	14	14	10	8	10	10	7	6
1586	3	16	15	13	14	8	9	12	10	6	7
1613	3	15	16	13	13	10	8	12	10	8	6
1638	3	16	16	12	14	8	10	10	11	6	8
1639	3	16	15	13	13	10	9	10	12	6	6
1643	3	15	14	12	12	9	10	10	11	8	6
1652	3	16	15	13	14	10	9	12	12	7	7
1655	3	15	15	13	13	10	9	12	10	6	8
1661	3	16	14	14	14	9	9	10	10	6	7
1679	3	15	14	12	12	10	9	12	10	6	8
1705	3	15	14	14	13	8	10	11	10	7	6
1735	3	14	16	13	12	9	10	11	10	6	8
1761	3	13	14	12	11	8	6	8	8	5	4
1768	3	14	15	12	12	10	9	10	10	7	8
1776	3	14	16	14	14	10	9	12	10	8	7
1781	3	23	22	20	21	16	17	18	18	13	13
1784	3	16	14	14	13	9	9	11	12	7	7
1786	3	15	14	14	14	8	8	10	10	6	6
1791	3	16	14	14	13	8	8	11	10	8	8
1807	3	15	15	13	13	10	10	12	12	7	6
1816	3	14	14	12	12	9	8	10	11	8	8
1831	3	14	14	14	12	8	10	12	11	7	8
1833	3	16	16	12	14	8	9	10	12	8	6
196	4	14.5	14.5	13.5	11.5	8.5	7.5	10.5	9.5	7.5	6.5
197	4	14.5	14.5	13.5	11.5	8.5	7.5	10.5	9.5	7.5	6.5
199	4	22.5	22.5	19.5	18.5	14.5	16.5	18.5	18.5	14.5	14.5
202	4	13.5	11.5	11.5	9.5	6.5	7.5	8.5	8.5	4.5	5.5
203	4	11.5	11.5	10.5	9.5	6.5	7.5	7.5	8.5	5.5	3.5
216	4	14.5	15.5	13.5	11.5	7.5	7.5	11.5	11.5	5.5	6.5
218	4	14.5	15.5	13.5	11.5	8.5	8.5	9.5	9.5	6.5	5.5
225	4	13.5	14.5	13.5	12.5	7.5	8.5	9.5	10.5	5.5	5.5
234	4	13.5	15.5	13.5	12.5	8.5	8.5	9.5	10.5	6.5	6.5
246	4	12.5	13.5	11.5	9.5	5.5	7.5	9.5	9.5	3.5	4.5
271	4	22.5	21.5	19.5	19.5	15.5	16.5	16.5	18.5	14.5	12.5
276	4	15.5	13.5	11.5	13.5	7.5	9.5	10.5	9.5	7.5	6.5
283	4	13.5	11.5	9.5	10.5	6.5	5.5	8.5	9.5	3.5	4.5
289	4	15.5	15.5	12.5	12.5	8.5	8.5	10.5	9.5	5.5	7.5
290	4	15.5	15.5	11.5	13.5	7.5	9.5	11.5	10.5	6.5	6.5
297	4	14.5	15.5	12.5	11.5	9.5	9.5	11.5	9.5	7.5	7.5
298	4	13.5	14.5	12.5	11.5	9.5	7.5	11.5	11.5	5.5	6.5
308	4	15.5	14.5	12.5	12.5	8.5	7.5	11.5	11.5	6.5	5.5
311	4	14.5	13.5	12.5	12.5	9.5	8.5	11.5	9.5	7.5	7.5
334	4	15.5	15.5	12.5	13.5	8.5	7.5	10.5	9.5	5.5	6.5
353	4	13.5	15.5	12.5	13.5	9.5	7.5	11.5	10.5	5.5	5.5
358	4	15.5	15.5	11.5	12.5	7.5	9.5	10.5	9.5	7.5	5.5
359	4	15.5	13.5	13.5	13.5	8.5	7.5	10.5	9.5	6.5	5.5
367	4	14.5	15.5	13.5	12.5	9.5	8.5	9.5	11.5	6.5	6.5
381	4	14.5	14.5	11.5	13.5	7.5	9.5	11.5	9.5	7.5	5.5
386	4	14.5	13.5	13.5	11.5	8.5	8.5	10.5	11.5	5.5	7.5
389	4	14.5	14.5	12.5	11.5	7.5	9.5	10.5	10.5	5.5	6.5
396	4	14.5	15.5	11.5	11.5	9.5	9.5	9.5	9.5	7.5	6.5
404	4	15.5	14.5	13.5	13.5	9.5	9.5	10.5	11.5	6.5	6.5
411	4	13.5	15.5	13.5	13.5	8.5	9.5	11.5	9.5	5.5	5.5
412	4	15.5	14.5	12.5	12.5	8.5	7.5	9.5	9.5	5.5	6.5
434	4	15.5	14.5	12.5	13.5	9.5	8.5	9.5	11.5	5.5	5.5
442	4	15.5	13.5	12.5	13.5	7.5	7.5	10.5	11.5	6.5	7.5
443	4	13.5	15.5	11.5	12.5	9.5	7.5	11.5	11.5	6.5	6.5
462	4	20.5	21.5	19.5	18.5	14.5	15.5	18.5	18.5	12.5	13.5
473	4	14.5	15.5	13.5	12.5	7.5	8.5	11.5	11.5	7.5	5.5
475	4	13.5	15.5	13.5	13.5	8.5	7.5	10.5	9.5	7.5	6.5
479	4	15.5	13.5	12.5	11.5	9.5	7.5	11.5	9.5	5.5	6.5
480	4	21.5	20.5	18.5	18.5	14.5	14.5	17.5	18.5	12.5	12.5
487	4	15.5	13.5	13.5	13.5	9.5	7.5	10.5	10.5	7.5	7.5
505	4	13.5	14.5	12.5	11.5	9.5	7.5	9.5	10.5	7.5	7.5
506	4	14.5	15.5	13.5	12.5	7.5	8.5	10.5	11.5	6.5	7.5
514	4	14.5	13.5	12.5	11.5	9.5	7.5	11.5	10.5	6.5	6.5
516	4	15.5	13.5	12.5	11.5	7.5	9.5	10.5	10.5	5.5	5.5
534	4	15.5	13.5	12.5	11.5	8.5	7.5	11.5	10.5	7.5	7.5
544	4	15.5	15.5	11.5	13.5	7.5	9.5	10.5	11.5	5.5	7.5
546	4	15.5	14.5	11.5	13.5	8.5	7.5	10.5	9.5	5.5	6.5
551	4	35.5	35.5	32.5	32.5	28.5	29.5	30.5	30.5	28.5	28.5
580	4	14.5	13.5	13.5	13.5	9.5	9.5	11.5	9.5	6.5	5.5
589	4	14.5	14.5	12.5	11.5	7.5	8.5	10.5	10.5	5.5	7.5
595	4	15.5	13.5	11.5	11.5	8.5	9.5	9.5	11.5	5.5	7.5
623	4	13.5	14.5	13.5	12.5	9.5	9.5	10.5	11.5	5.5	5.5
639	4	13.5	13.5	11.5	13.5	8.5	8.5	11.5	10.5	7.5	5.5
648	4	15.5	14.5	12.5	11.5	8.5	9.5	9.5	11.5	7.5	6.5
660	4	13.5	13.5	11.5	12.5	8.5	9.5	10.5	9.5	5.5	5.5
677	4	15.5	15.5	13.5	11.5	7.5	7.5	9.5	11.5	7.5	7.5
702	4	13.5	15.5	11.5	12.5	7.5	7.5	10.5	9.5	7.5	6.5
703	4	15.5	14.5	12.5	12.5	8.5	8.5	9.5	11.5	6.5	6.5
725	4	15.5	15.5	11.5	12.5	8.5	7.5	9.5	11.5	6.5	5.5
733	4	11.5	12.5	10.5	11.5	5.5	6.5	8.5	9.5	4.5	3.5
739	4	15.5	14.5	11.5	11.5	7.5	7.5	11.5	10.5	6.5	6.5
741	4	13.5	11.5	10.5	9.5	5.5	5.5	9.5	9.5	5.5	4.5
742	4	13.5	14.5	11.5	11.5	9.5	7.5	10.5	9.5	5.5	6.5
757	4	15.5	14.5	12.5	13.5	8.5	8.5	10.5	9.5	7.5	7.5
769	4	14.5	13.5	13.5	12.5	7.5	7.5	10.5	10.5	6.5	6.5
771	4	15.5	13.5	12.5	11.5	8.5	9.5	10.5	9.5	7.5	6.5
772	4	14.5	13.5	13.5	11.5	8.5	8.5	11.5	11.5	5.5	5.5
779	4	15.5	14.5	13.5	13.5	8.5	8.5	11.5	11.5	6.5	5.5
780	4	15.5	14.5	13.5	13.5	8.5	7.5	9.5	11.5	6.5	7.5
786	4	14.5	13.5	13.5	12.5	9.5	8.5	10.5	10.5	6.5	6.5
799	4	15.5	13.5	13.5	12.5	9.5	9.5	9.5	11.5	6.5	6.5
807	4	15.5	13.5	12.5	13.5	8.5	9.5	11.5	9.5	5.5	5.5
829	4	15.5	14.5	11.5	13.5	8.5	7.5	10.5	11.5	6.5	5.5
835	4	15.5	14.5	11.5	13.5	8.5	7.5	10.5	11.5	6.5	6.5
841	4	15.5	14.5	12.5	11.5	8.5	9.5	9.5	9.5	5.5	5.5
845	4	13.5	14.5	13.5	13.5	8.5	7.5	10.5	9.5	7.5	5.5
858	4	14.5	15.5	13.5	12.5	9.5	9.5	9.5	9.5	6.5	7.5
859	4	22.5	22.5	18.5	18.5	14.5	14.5	17.5	18.5	14.5	13.5
860	4	15.5	13.5	11.5	12.5	9.5	8.5	11.5	10.5	5.5	5.5
863	4	22.5	20.5	18.5	19.5	14.5	15.5	18.5	18.5	12.5	12.5
869	4	14.5	14.5	12.5	12.5	9.5	9.5	11.5	9.5	7.5	6.5
890	4	14.5	14.5	13.5	13.5	7.5	8.5	10.5	11.5	7.5	7.5
891	4	13.5	15.5	11.5	13.5	9.5	9.5	10.5	10.5	7.5	5.5
892	4	14.5	13.5	11.5	12.5	7.5	9.5	10.5	10.5	5.5	5.5
899	4	14.5	15.5	11.5	11.5	7.5	7.5	9.5	9.5	7.5	7.5
902	4	15.5	15.5	11.5	13.5	8.5	7.5	11.5	9.5	5.5	7.5
903	4	14.5	15.5	13.5	13.5	9.5	8.5	11.5	10.5	5.5	5.5
904	4	15.5	13.5	13.5	13.5	8.5	9.5	9.5	9.5	6.5	5.5
905	4	15.5	14.5	11.5	13.5	9.5	8.5	10.5	11.5	7.5	7.5
906	4	14.5	15.5	12.5	12.5	8.5	8.5	11.5	9.5	7.5	5.5
909	4	15.5	15.5	11.5	13.5	9.5	9.5	11.5	10.5	6.5	5.5
913	4	15.5	13.5	13.5	12.5	9.5	7.5	10.5	10.5	7.5	6.5
919	4	13.5	14.5	13.5	13.5	8.5	8.5	11.5	11.5	7.5	7.5
924	4	15.5	15.5	12.5	12.5	9.5	9.5	9.5	9.5	6.5	7.5
930	4	28.5	28.5	26.5	27.5	21.5	21.5	25.5	25.5	21.5	20.5
941	4	13.5	13.5	11.5	11.5	7.5	7.5	9.5	10.5	6.5	5.5
946	4	22.5	21.5	19.5	19.5	16.5	14.5	18.5	18.5	12.5	13.5
960	4	13.5	13.5	11.5	12.5	7.5	9.5	11.5	10.5	6.5	7.5
962	4	14.5	15.5	11.5	12.5	9.5	7.5	11.5	10.5	6.5	7.5
968	4	13.5	15.5	13.5	13.5	9.5	7.5	10.5	10.5	7.5	5.5
978	4	15.5	15.5	13.5	11.5	8.5	7.5	11.5	9.5	6.5	5.5
987	4	13.5	15.5	13.5	13.5	8.5	8.5	10.5	10.5	6.5	5.5
1008	4	21.5	22.5	19.5	19.5	16.5	14.5	17.5	16.5	12.5	14.5
1011	4	15.5	15.5	11.5	12.5	7.5	8.5	9.5	10.5	5.5	5.5
1018	4	15.5	13.5	11.5	13.5	7.5	9.5	10.5	11.5	5.5	5.5
1031	4	15.5	13.5	13.5	13.5	9.5	8.5	9.5	10.5	7.5	7.5
1040	4	13.5	15.5	11.5	13.5	8.5	8.5	11.5	10.5	7.5	5.5
1043	4	13.5	15.5	11.5	13.5	7.5	8.5	11.5	10.5	6.5	6.5
1050	4	15.5	13.5	12.5	12.5	8.5	9.5	11.5	9.5	5.5	6.5
1062	4	14.5	13.5	13.5	12.5	7.5	9.5	10.5	10.5	6.5	5.5
1088	4	15.5	15.5	13.5	12.5	8.5	8.5	9.5	11.5	6.5	7.5
1094	4	15.5	13.5	12.5	12.5	7.5	7.5	10.5	9.5	5.5	5.5
1131	4	22.5	20.5	18.5	20.5	15.5	15.5	18.5	18.5	13.5	12.5
1140	4	15.5	13.5	12.5	12.5	8.5	9.5	11.5	9.5	6.5	6.5
1152	4	20.5	20.5	18.5	20.5	14.5	14.5	18.5	17.5	13.5	12.5
1157	4	29.5	29.5	25.5	25.5	21.5	21.5	25.5	23.5	21.5	19.5
1168	4	13.5	13.5	11.5	13.5	8.5	7.5	11.5	11.5	7.5	7.5
1172	4	13.5	15.5	13.5	11.5	7.5	8.5	10.5	11.5	6.5	7.5
1185	4	14.5	15.5	13.5	11.5	7.5	8.5	11.5	10.5	6.5	5.5
1186	4	15.5	13.5	13.5	12.5	8.5	8.5	11.5	10.5	7.5	6.5
1196	4	15.5	13.5	12.5	13.5	9.5	7.5	10.5	9.5	7.5	6.5
1206	4	15.5	13.5	12.5	13.5	8.5	9.5	11.5	11.5	7.5	6.5
1220	4	15.5	14.5	11.5	13.5	9.5	9.5	10.5	9.5	5.5	7.5
1252	4	13.5	14.5	13.5	13.5	8.5	7.5	11.5	9.5	7.5	5.5
1313	4	14.5	13.5	11.5	12.5	9.5	9.5	11.5	10.5	7.5	7.5
1315	4	15.5	14.5	12.5	12.5	8.5	8.5	11.5	10.5	5.5	6.5
1334	4	13.5	15.5	13.5	11.5	9.5	8.5	11.5	10.5	6.5	7.5
1341	4	15.5	15.5	12.5	11.5	7.5	7.5	9.5	9.5	5.5	6.5
1363	4	15.5	14.5	13.5	12.5	9.5	9.5	11.5	11.5	6.5	6.5
1388	4	14.5	15.5	13.5	11.5	7.5	9.5	11.5	9.5	5.5	7.5
1393	4	34.5	34.5	33.5	34.5	30.5	28.5	31.5	30.5	28.5	28.5
1407	4	14.5	15.5	11.5	11.5	9.5	7.5	9.5	9.5	5.5	5.5
1419	4	13.5	14.5	11.5	12.5	7.5	9.5	9.5	10.5	6.5	7.5
1443	4	14.5	15.5	13.5	11.5	9.5	7.5	9.5	10.5	6.5	6.5
1457	4	14.5	14.5	11.5	13.5	9.5	8.5	11.5	9.5	5.5	6.5
1464	4	14.5	15.5	12.5	11.5	7.5	8.5	10.5	11.5	6.5	6.5
1465	4	15.5	15.5	12.5	13.5	7.5	7.5	9.5	9.5	6.5	5.5
1471	4	15.5	13.5	12.5	12.5	8.5	7.5	10.5	9.5	6.5	7.5
1472	4	13.5	13.5	11.5	11.5	8.5	7.5	10.5	9.5	7.5	7.5
1474	4	14.5	13.5	12.5	11.5	7.5	9.5	10.5	10.5	6.5	7.5
1485	4	15.5	14.5	12.5	11.5	8.5	9.5	11.5	11.5	5.5	5.5
1489	4	13.5	13.5	11.5	12.5	7.5	8.5	10.5	10.5	7.5	5.5
1502	4	15.5	14.5	13.5	12.5	7.5	7.5	11.5	11.5	5.5	7.5
1503	4	14.5	15.5	11.5	12.5	9.5	8.5	10.5	11.5	6.5	6.5
1506	4	14.5	15.5	13.5	11.5	7.5	9.5	9.5	9.5	5.5	6.5
1510	4	13.5	13.5	12.5	12.5	7.5	8.5	10.5	11.5	6.5	7.5
1524	4	15.5	13.5	11.5	12.5	8.5	7.5	9.5	11.5	6.5	6.5
1534	4	15.5	14.5	13.5	12.5	9.5	8.5	9.5	9.5	6.5	7.5
1548	4	14.5	13.5	11.5	11.5	7.5	9.5	11.5	10.5	6.5	5.5
1552	4	13.5	15.5	11.5	12.5	7.5	9.5	9.5	10.5	5.5	7.5
1557	4	15.5	14.5	11.5	12.5	9.5	9.5	9.5	10.5	7.5	5.5
1562	4	15.5	13.5	12.5	11.5	9.5	7.5	10.5	9.5	7.5	5.5
1566	4	15.5	14.5	11.5	11.5	9.5	9.5	9.5	11.5	6.5	5.5
1567	4	15.5	14.5	11.5	12.5	8.5	9.5	10.5	9.5	6.5	7.5
1579	4	15.5	14.5	13.5	13.5	9.5	7.5	9.5	9.5	6.5	5.5
1586	4	15.5	14.5	12.5	13.5	7.5	8.5	11.5	9.5	5.5	6.5
1613	4	14.5	15.5	12.5	12.5	9.5	7.5	11.5	9.5	7.5	5.5
1638	4	15.5	15.5	11.5	13.5	7.5	9.5	9.5	10.5	5.5	7.5
1639	4	15.5	14.5	12.5	12.5	9.5	8.5	9.5	11.5	5.5	5.5
1643	4	14.5	13.5	11.5	11.5	8.5	9.5	9.5	10.5	7.5	5.5
1652	4	15.5	14.5	12.5	13.5	9.5	8.5	11.5	11.5	6.5	6.5
1655	4	14.5	14.5	12.5	12.5	9.5	8.5	11.5	9.5	5.5	7.5
1661	4	15.5	13.5	13.5	13.5	8.5	8.5	9.5	9.5	5.5	6.5
1679	4	14.5	13.5	11.5	11.5	9.5	8.5	11.5	9.5	5.5	7.5
1705	4	14.5	13.5	13.5	12.5	7.5	9.5	10.5	9.5	6.5	5.5
1735	4	13.5	15.5	12.5	11.5	8.5	9.5	10.5	9.5	5.5	7.5
1761	4	12.5	13.5	11.5	10.5	7.5	5.5	7.5	7.5	4.5	3.5
1768	4	13.5	14.5	11.5	11.5	9.5	8.5	9.5	9.5	6.5	7.5
1776	4	13.5	15.5	13.5	13.5	9.5	8.5	11.5	9.5	7.5	6.5
1781	4	22.5	21.5	19.5	20.5	15.5	16.5	17.5	17.5	12.5	12.5
1784	4	15.5	13.5	13.5	12.5	8.5	8.5	10.5	11.5	6.5	6.5
1786	4	14.5	13.5	13.5	13.5	7.5	7.5	9.5	9.5	5.5	5.5
1791	4	15.5	13.5	13.5	12.5	7.5	7.5	10.5	9.5	7.5	7.5
1807	4	14.5	14.5	12.5	12.5	9.5	9.5	11.5	11.5	6.5	5.5
1816	4	13.5	13.5	11.5	11.5	8.5	7.5	9.5	10.5	7.5	7.5
1831	4	13.5	13.5	13.5	11.5	7.5	9.5	11.5	10.5	6.5	7.5
1833	4	15.5	15.5	11.5	13.5	7.5	8.5	9.5	11.5	7.5	5.5
196	5	18	19	16	18	14	13	16	15	10	11
197	5	18	19	16	18	14	13	16	15	10	11
199	5	30	30	26	28	22	23	26	26	21	22
202	5	18	17	14	16	11	12	12	12	8	8
203	5	17	16	16	15	12	10	13	13	9	8
216	5	19	18	16	16	13	13	14	15	12	10
218	5	20	18	16	18	12	13	14	14	10	10
225	5	20	19	18	17	13	12	15	14	10	10
234	5	19	20	16	17	12	12	15	16	10	12
246	5	18	17	15	14	12	11	12	12	10	8
271	5	28	29	27	26	24	24	24	26	22	22
276	5	20	18	16	16	14	13	16	16	10	11
283	5	18	18	16	14	11	10	14	13	9	9
289	5	19	19	16	16	12	14	16	16	12	12
290	5	19	19	18	18	12	14	15	14	12	10
297	5	18	18	16	16	13	12	16	14	12	11
298	5	19	18	16	18	13	12	15	15	12	11
308	5	20	19	16	17	14	13	15	14	12	10
311	5	18	20	16	18	14	13	14	15	10	12
334	5	19	18	16	17	14	14	14	14	11	10
353	5	20	18	18	18	12	13	14	14	10	12
358	5	19	18	16	18	13	12	14	15	10	10
359	5	18	20	16	18	12	14	15	14	12	10
367	5	19	19	17	18	13	14	16	16	10	12
381	5	18	18	16	16	13	12	14	14	10	10
386	5	19	18	17	18	12	12	15	16	12	10
389	5	20	20	16	17	12	14	14	16	10	10
396	5	18	18	18	16	14	14	14	15	11	12
404	5	19	18	16	17	12	14	14	15	12	12
411	5	18	19	17	18	14	14	14	14	12	11
412	5	20	19	17	18	13	12	14	14	11	11
434	5	18	19	16	16	12	12	14	15	12	10
442	5	19	20	18	17	12	14	15	15	12	12
443	5	18	18	16	17	14	13	14	15	10	11
462	5	30	28	26	28	24	24	25	25	21	22
473	5	20	19	18	17	12	13	15	15	11	12
475	5	20	19	16	16	13	12	14	16	10	10
479	5	19	19	18	18	14	13	15	15	11	11
480	5	29	29	28	27	24	22	25	26	20	21
487	5	19	19	18	18	12	12	16	16	11	11
505	5	19	18	16	17	14	12	15	14	10	11
506	5	19	19	18	16	13	13	15	16	12	10
514	5	19	19	18	18	13	14	16	15	10	12
516	5	18	18	18	16	14	14	14	14	11	11
534	5	20	18	18	18	12	14	15	14	12	12
544	5	19	18	16	18	13	14	15	16	11	11
546	5	18	19	17	16	14	13	14	16	11	10
551	5	50	50	46	46	43	43	45	44	41	41
580	5	20	18	18	18	14	13	16	16	12	11
589	5	18	20	18	18	13	14	15	15	11	12
595	5	20	18	16	17	14	12	15	16	12	11
623	5	19	19	16	17	14	13	16	15	12	11
639	5	19	20	17	17	14	14	15	16	10	10
648	5	18	20	17	16	12	13	15	14	11	11
660	5	18	19	18	18	12	14	16	15	11	12
677	5	20	18	17	16	12	13	16	14	12	10
702	5	19	19	18	18	14	13	16	16	12	12
703	5	19	19	18	17	12	14	14	15	11	11
725	5	20	19	18	16	13	14	15	14	11	12
733	5	17	16	14	15	12	10	13	13	8	8
739	5	19	20	16	18	12	13	16	16	12	11
741	5	16	17	16	15	12	11	13	13	9	8
742	5	19	20	18	16	13	13	16	15	12	10
757	5	19	18	18	16	14	13	16	14	11	11
769	5	20	20	16	17	13	12	14	14	10	11
771	5	20	19	16	16	12	13	15	16	12	12
772	5	18	18	17	16	14	12	15	15	10	12
779	5	20	20	16	17	13	12	14	15	11	12
780	5	18	19	17	16	12	13	14	14	11	10
786	5	18	19	18	16	12	12	16	16	10	11
799	5	18	18	16	18	14	13	16	14	11	12
807	5	20	18	17	17	14	14	14	16	12	10
829	5	19	20	16	17	14	14	15	14	10	11
835	5	20	19	17	16	13	13	15	14	11	12
841	5	18	19	16	16	14	13	15	15	12	10
845	5	20	19	16	17	13	14	16	14	10	11
858	5	19	19	16	16	12	14	16	14	11	11
859	5	29	30	27	27	23	23	26	24	22	20
860	5	20	20	18	16	13	13	14	16	11	12
863	5	30	28	26	28	23	22	24	26	21	22
869	5	19	20	16	18	14	13	14	15	10	10
890	5	20	18	17	16	12	12	15	15	12	11
891	5	19	19	17	16	14	14	14	16	10	10
892	5	18	20	18	16	13	12	16	14	10	12
899	5	19	20	16	16	12	13	16	16	11	12
902	5	20	19	18	17	13	13	15	15	10	11
903	5	18	18	16	17	12	13	16	16	11	10
904	5	20	18	16	18	14	14	16	16	12	11
905	5	18	18	16	16	12	14	14	15	10	10
906	5	20	18	16	18	13	12	15	15	11	12
909	5	19	19	16	18	12	14	15	16	11	11
913	5	19	20	18	18	12	12	14	15	11	11
919	5	20	20	16	16	14	13	15	16	10	10
924	5	20	19	18	17	14	12	16	14	11	11
930	5	38	40	36	38	33	32	35	36	31	30
941	5	20	20	16	17	13	14	16	15	12	11
946	5	29	29	28	26	24	24	25	26	22	21
960	5	19	18	16	16	13	14	16	15	11	11
962	5	20	18	16	18	14	13	16	15	10	10
968	5	20	18	17	16	14	13	15	14	10	12
978	5	20	20	18	16	13	13	16	15	12	11
987	5	18	19	16	16	13	14	16	15	10	10
1008	5	30	28	26	27	22	23	24	25	22	21
1011	5	19	20	17	16	14	14	16	15	12	11
1018	5	20	20	16	18	13	13	14	15	11	10
1031	5	20	19	16	18	12	12	15	14	10	10
1040	5	18	20	18	17	13	14	16	15	10	11
1043	5	19	19	17	17	14	14	15	14	12	11
1050	5	18	19	16	16	12	14	16	15	10	11
1062	5	18	18	17	18	14	13	15	16	12	10
1088	5	20	18	16	16	14	12	16	14	11	11
1094	5	20	19	18	17	13	13	15	15	10	11
1131	5	29	29	27	26	22	24	25	25	22	22
1140	5	19	19	18	17	14	13	16	15	10	11
1152	5	29	30	26	27	24	22	26	25	20	20
1157	5	39	39	38	37	32	32	35	35	30	30
1168	5	19	18	18	17	14	13	15	16	10	10
1172	5	20	18	18	17	14	13	15	14	12	12
1185	5	18	18	18	17	14	14	14	15	11	11
1186	5	20	18	18	16	12	14	15	16	10	12
1196	5	20	20	18	16	12	12	14	15	12	10
1206	5	19	19	18	16	12	14	14	14	10	11
1220	5	20	19	16	18	14	12	14	15	12	11
1252	5	20	19	18	16	12	12	15	14	11	10
1313	5	19	19	17	18	14	14	16	14	12	10
1315	5	18	18	18	16	13	14	15	16	11	10
1334	5	19	18	17	16	12	13	15	14	12	10
1341	5	20	18	18	18	12	14	16	15	10	12
1363	5	20	19	18	16	14	12	14	16	11	12
1388	5	20	18	18	18	12	14	16	16	11	11
1393	5	50	49	48	47	43	44	45	45	42	42
1407	5	18	18	18	17	13	12	14	16	11	12
1419	5	18	20	17	16	12	13	15	15	11	11
1443	5	19	20	18	17	12	13	15	15	10	11
1457	5	20	19	16	18	12	12	15	16	12	10
1464	5	19	18	16	18	12	13	14	14	12	12
1465	5	18	18	16	16	14	12	16	14	11	11
1471	5	19	19	17	18	13	12	14	14	10	12
1472	5	18	20	18	18	13	14	16	15	11	11
1474	5	18	19	18	16	12	13	16	16	12	12
1485	5	20	19	17	16	13	14	14	16	10	12
1489	5	19	20	16	16	14	14	16	16	12	12
1502	5	20	18	18	18	12	12	15	16	11	11
1503	5	20	18	18	18	12	14	16	15	10	11
1506	5	19	20	18	16	14	12	15	15	12	10
