N	D	1	2	3	4	5	6	7	8	9	10
1365	4	18.5	16.5	16.5	15.5	11.5	12.5	14.5	13.5	9.5	8.5
1378	4	17.5	18.5	14.5	14.5	10.5	10.5	14.5	14.5	9.5	8.5
1390	4	16.5	16.5	14.5	14.5	11.5	12.5	13.5	14.5	9.5	9.5
1391	4	25.5	24.5	21.5	21.5	18.5	19.5	19.5	21.5	17.5	16.5
1415	4	16.5	16.5	16.5	15.5	10.5	12.5	14.5	13.5	8.5	10.5
1431	4	16.5	18.5	15.5	15.5	10.5	12.5	14.5	12.5	8.5	10.5
1480	4	17.5	17.5	15.5	15.5	10.5	12.5	12.5	14.5	8.5	9.5
1495	4	17.5	16.5	15.5	15.5	11.5	11.5	12.5	13.5	10.5	9.5
1511	4	18.5	18.5	14.5	15.5	12.5	10.5	14.5	13.5	10.5	8.5
1525	4	17.5	16.5	15.5	16.5	11.5	12.5	14.5	14.5	9.5	9.5
1533	4	17.5	16.5	14.5	16.5	11.5	10.5	14.5	12.5	10.5	8.5
1555	4	17.5	18.5	16.5	16.5	11.5	12.5	12.5	14.5	10.5	9.5
1565	4	17.5	18.5	14.5	14.5	10.5	12.5	12.5	14.5	10.5	9.5
1570	4	17.5	16.5	16.5	14.5	10.5	10.5	13.5	14.5	9.5	8.5
1594	4	16.5	16.5	16.5	16.5	10.5	12.5	12.5	13.5	10.5	8.5
1601	4	16.5	17.5	16.5	16.5	12.5	12.5	12.5	14.5	8.5	9.5
1607	4	18.5	18.5	14.5	14.5	10.5	10.5	12.5	12.5	8.5	9.5
1615	4	16.5	16.5	16.5	16.5	12.5	10.5	13.5	12.5	10.5	9.5
1634	4	16.5	16.5	16.5	14.5	11.5	12.5	12.5	12.5	10.5	10.5
1644	4	18.5	17.5	15.5	15.5	12.5	11.5	13.5	13.5	10.5	8.5
1668	4	18.5	17.5	14.5	16.5	11.5	11.5	12.5	14.5	9.5	8.5
1715	4	16.5	18.5	14.5	15.5	11.5	12.5	14.5	13.5	10.5	10.5
1733	4	23.5	24.5	21.5	22.5	19.5	17.5	19.5	21.5	15.5	17.5
1734	4	18.5	17.5	14.5	16.5	10.5	11.5	14.5	13.5	9.5	8.5
1765	4	17.5	16.5	14.5	15.5	10.5	12.5	13.5	12.5	9.5	10.5
1785	4	17.5	16.5	14.5	15.5	10.5	12.5	12.5	14.5	10.5	10.5
1822	4	18.5	16.5	14.5	16.5	10.5	10.5	14.5	12.5	9.5	9.5
109	5	17	16	15	15	11	12	13	13	9	8
114	5	19	18	16	16	13	12	14	16	11	11
119	5	20	19	18	17	13	14	14	16	12	12
135	5	18	18	16	14	12	11	13	12	8	10
166	5	20	20	17	16	13	13	15	15	12	11
179	5	19	20	18	17	13	13	14	15	11	12
183	5	24	25	24	24	18	18	21	21	18	16
193	5	16	18	14	16	12	12	12	12	8	10
221	5	17	17	14	14	11	11	13	12	10	10
226	5	19	18	16	17	13	14	16	15	10	12
234	5	20	19	17	17	13	14	14	15	11	10
240	5	38	38	38	38	34	32	34	34	31	31
249	5	18	17	15	14	11	11	12	12	8	10
272	5	17	17	15	15	10	11	14	12	9	9
281	5	18	19	16	17	13	12	14	16	11	12
285	5	19	20	16	17	12	12	14	15	12	10
297	5	18	20	16	17	14	12	16	14	12	11
301	5	20	19	17	16	14	12	15	14	12	10
308	5	19	19	18	17	14	13	14	15	11	11
319	5	28	29	27	26	22	23	25	26	21	20
324	5	16	16	15	14	10	12	12	12	9	10
326	5	20	18	18	18	14	14	14	15	11	10
340	5	20	20	16	18	12	14	14	15	11	10
343	5	20	20	16	16	14	14	14	15	11	12
346	5	18	19	17	17	14	14	15	15	10	11
360	5	29	28	27	27	24	24	26	25	20	20
361	5	19	20	16	17	12	12	14	14	12	10
364	5	20	18	17	18	12	12	16	15	11	11
415	5	18	19	16	16	14	14	14	16	10	10
418	5	19	19	17	16	13	13	14	14	10	11
463	5	20	19	16	17	13	12	15	16	11	12
483	5	20	20	18	16	13	13	14	15	10	12
485	5	19	19	17	17	12	12	14	16	10	10
486	5	18	19	18	16	12	14	16	15	10	12
495	5	18	18	16	18	14	13	14	14	11	12
518	5	39	40	37	36	32	34	35	35	31	31
554	5	20	18	18	16	14	14	14	16	11	10
561	5	18	19	18	16	14	13	16	16	11	11
575	5	20	20	16	17	13	12	15	14	12	10
576	5	20	18	16	16	13	13	14	16	11	12
582	5	20	20	17	16	12	13	16	14	10	12
588	5	20	20	18	16	13	14	14	16	12	12
596	5	18	20	18	17	14	12	14	14	10	11
599	5	19	20	17	18	13	12	16	16	12	10
605	5	19	18	17	17	14	13	16	15	10	10
620	5	19	20	18	18	13	13	15	15	10	12
644	5	19	20	18	18	13	13	15	15	10	12
675	5	19	19	16	17	12	12	15	16	12	12
688	5	18	18	17	17	14	12	16	15	12	12
701	5	19	20	17	17	13	13	15	15	12	10
730	5	17	17	14	16	11	11	12	12	9	8
752	5	19	19	18	17	12	13	15	14	12	11
756	5	20	18	16	18	12	13	16	14	12	11
781	5	18	18	17	17	12	13	14	14	12	12
836	5	19	20	16	16	12	14	15	14	11	11
842	5	18	19	17	16	14	12	16	16	10	10
861	5	18	20	17	17	14	13	14	14	10	10
862	5	19	18	18	17	14	12	14	14	10	10
875	5	18	19	17	18	13	13	14	15	10	10
926	5	19	20	18	18	14	13	14	16	11	11
935	5	19	18	17	18	14	13	14	16	12	12
936	5	19	19	16	17	14	14	14	14	12	12
945	5	19	18	18	16	13	13	15	14	11	11
966	5	18	20	16	17	14	12	15	16	11	12
973	5	18	20	18	17	12	12	14	16	11	12
976	5	20	19	16	17	14	12	15	14	12	11
980	5	19	20	17	16	13	14	16	15	12	10
1032	5	20	18	16	17	14	14	15	14	10	10
1060	5	18	19	18	17	13	14	14	14	10	12
1083	5	19	18	18	18	12	12	15	16	11	12
1159	5	18	20	18	17	13	13	15	15	12	10
1163	5	20	20	17	17	13	13	16	14	12	10
1169	5	20	20	18	17	14	13	16	14	10	11
1192	5	19	18	18	18	13	14	15	14	10	11
1200	5	18	20	17	17	12	13	14	16	11	12
1207	5	18	20	16	16	12	12	16	14	12	12
1233	5	19	18	16	17	12	14	16	15	11	11
1243	5	20	20	16	17	12	14	15	16	11	10
1244	5	18	18	18	16	12	12	16	14	11	11
1253	5	19	20	16	16	12	12	16	15	12	11
1272	5	19	19	18	16	13	12	14	15	12	12
1284	5	20	20	18	17	13	12	15	14	11	11
1344	5	18	18	18	18	13	14	14	16	10	12
1365	5	19	18	18	17	13	12	14	16	10	12
1378	5	19	19	18	16	12	14	14	15	10	11
1390	5	19	20	16	18	14	12	15	14	10	12
1391	5	29	28	26	27	24	24	24	26	20	22
1415	5	19	18	16	16	13	13	14	15	12	12
1431	5	18	19	17	18	13	12	14	15	10	12
1480	5	18	20	18	16	13	14	16	16	12	12
1495	5	18	19	16	17	12	13	15	14	11	12
1511	5	18	19	17	17	13	12	15	15	10	12
1525	5	20	20	18	18	13	14	14	14	11	10
1533	5	20	18	17	17	14	14	14	16	11	12
1555	5	19	19	16	17	14	14	15	16	12	11
1565	5	20	19	17	18	14	13	14	14	10	11
1570	5	18	18	17	17	12	13	14	15	12	10
1594	5	18	19	16	18	14	14	16	16	12	10
1601	5	19	19	18	18	14	14	16	16	12	10
1607	5	19	19	16	17	12	12	15	14	12	11
1615	5	20	20	18	18	12	13	16	15	10	11
1634	5	20	20	16	17	14	13	14	14	10	11
1644	5	19	18	18	16	12	14	14	14	10	12
1668	5	18	18	18	16	13	13	16	16	10	12
1715	5	18	18	16	18	13	12	16	15	11	10
1733	5	30	28	28	27	22	23	25	26	21	22
1734	5	20	20	18	18	12	14	14	15	11	11
1765	5	20	19	18	16	14	12	15	15	11	10
1785	5	18	18	17	18	13	13	16	16	12	12
1822	5	18	18	16	18	13	13	16	16	11	10
109	6	17.5	16.5	15.5	15.5	11.5	12.5	13.5	13.5	9.5	8.5
114	6	19.5	18.5	16.5	16.5	13.5	12.5	14.5	16.5	11.5	11.5
119	6	20.5	19.5	18.5	17.5	13.5	14.5	14.5	16.5	12.5	12.5
135	6	18.5	18.5	16.5	14.5	12.5	11.5	13.5	12.5	8.5	10.5
166	6	20.5	20.5	17.5	16.5	13.5	13.5	15.5	15.5	12.5	11.5
179	6	19.5	20.5	18.5	17.5	13.5	13.5	14.5	15.5	11.5	12.5
183	6	24.5	25.5	24.5	24.5	18.5	18.5	21.5	21.5	18.5	16.5
193	6	16.5	18.5	14.5	16.5	12.5	12.5	12.5	12.5	8.5	10.5
221	6	17.5	17.5	14.5	14.5	11.5	11.5	13.5	12.5	10.5	10.5
226	6	19.5	18.5	16.5	17.5	13.5	14.5	16.5	15.5	10.5	12.5
234	6	20.5	19.5	17.5	17.5	13.5	14.5	14.5	15.5	11.5	10.5
240	6	38.5	38.5	38.5	38.5	34.5	32.5	34.5	34.5	31.5	31.5
249	6	18.5	17.5	15.5	14.5	11.5	11.5	12.5	12.5	8.5	10.5
272	6	17.5	17.5	15.5	15.5	10.5	11.5	14.5	12.5	9.5	9.5
281	6	18.5	19.5	16.5	17.5	13.5	12.5	14.5	16.5	11.5	12.5
285	6	19.5	20.5	16.5	17.5	12.5	12.5	14.5	15.5	12.5	10.5
297	6	18.5	20.5	16.5	17.5	14.5	12.5	16.5	14.5	12.5	11.5
301	6	20.5	19.5	17.5	16.5	14.5	12.5	15.5	14.5	12.5	10.5
308	6	19.5	19.5	18.5	17.5	14.5	13.5	14.5	15.5	11.5	11.5
319	6	28.5	29.5	27.5	26.5	22.5	23.5	25.5	26.5	21.5	20.5
324	6	16.5	16.5	15.5	14.5	10.5	12.5	12.5	12.5	9.5	10.5
326	6	20.5	18.5	18.5	18.5	14.5	14.5	14.5	15.5	11.5	10.5
340	6	20.5	20.5	16.5	18.5	12.5	14.5	14.5	15.5	11.5	10.5
343	6	20.5	20.5	16.5	16.5	14.5	14.5	14.5	15.5	11.5	12.5
346	6	18.5	19.5	17.5	17.5	14.5	14.5	15.5	15.5	10.5	11.5
360	6	29.5	28.5	27.5	27.5	24.5	24.5	26.5	25.5	20.5	20.5
361	6	19.5	20.5	16.5	17.5	12.5	12.5	14.5	14.5	12.5	10.5
364	6	20.5	18.5	17.5	18.5	12.5	12.5	16.5	15.5	11.5	11.5
415	6	18.5	19.5	16.5	16.5	14.5	14.5	14.5	16.5	10.5	10.5
418	6	19.5	19.5	17.5	16.5	13.5	13.5	14.5	14.5	10.5	11.5
463	6	20.5	19.5	16.5	17.5	13.5	12.5	15.5	16.5	11.5	12.5
483	6	20.5	20.5	18.5	16.5	13.5	13.5	14.5	15.5	10.5	12.5
485	6	19.5	19.5	17.5	17.5	12.5	12.5	14.5	16.5	10.5	10.5
486	6	18.5	19.5	18.5	16.5	12.5	14.5	16.5	15.5	10.5	12.5
495	6	18.5	18.5	16.5	18.5	14.5	13.5	14.5	14.5	11.5	12.5
518	6	39.5	40.5	37.5	36.5	32.5	34.5	35.5	35.5	31.5	31.5
554	6	20.5	18.5	18.5	16.5	14.5	14.5	14.5	16.5	11.5	10.5
561	6	18.5	19.5	18.5	16.5	14.5	13.5	16.5	16.5	11.5	11.5
575	6	20.5	20.5	16.5	17.5	13.5	12.5	15.5	14.5	12.5	10.5
576	6	20.5	18.5	16.5	16.5	13.5	13.5	14.5	16.5	11.5	12.5
582	6	20.5	20.5	17.5	16.5	12.5	13.5	16.5	14.5	10.5	12.5
588	6	20.5	20.5	18.5	16.5	13.5	14.5	14.5	16.5	12.5	12.5
596	6	18.5	20.5	18.5	17.5	14.5	12.5	14.5	14.5	10.5	11.5
599	6	19.5	20.5	17.5	18.5	13.5	12.5	16.5	16.5	12.5	10.5
605	6	19.5	18.5	17.5	17.5	14.5	13.5	16.5	15.5	10.5	10.5
620	6	19.5	20.5	18.5	18.5	13.5	13.5	15.5	15.5	10.5	12.5
644	6	19.5	20.5	18.5	18.5	13.5	13.5	15.5	15.5	10.5	12.5
675	6	19.5	19.5	16.5	17.5	12.5	12.5	15.5	16.5	12.5	12.5
688	6	18.5	18.5	17.5	17.5	14.5	12.5	16.5	15.5	12.5	12.5
701	6	19.5	20.5	17.5	17.5	13.5	13.5	15.5	15.5	12.5	10.5
730	6	17.5	17.5	14.5	16.5	11.5	11.5	12.5	12.5	9.5	8.5
752	6	19.5	19.5	18.5	17.5	12.5	13.5	15.5	14.5	12.5	11.5
756	6	20.5	18.5	16.5	18.5	12.5	13.5	16.5	14.5	12.5	11.5
781	6	18.5	18.5	17.5	17.5	12.5	13.5	14.5	14.5	12.5	12.5
836	6	19.5	20.5	16.5	16.5	12.5	14.5	15.5	14.5	11.5	11.5
842	6	18.5	19.5	17.5	16.5	14.5	12.5	16.5	16.5	10.5	10.5
861	6	18.5	20.5	17.5	17.5	14.5	13.5	14.5	14.5	10.5	10.5
862	6	19.5	18.5	18.5	17.5	14.5	12.5	14.5	14.5	10.5	10.5
875	6	18.5	19.5	17.5	18.5	13.5	13.5	14.5	15.5	10.5	10.5
926	6	19.5	20.5	18.5	18.5	14.5	13.5	14.5	16.5	11.5	11.5
935	6	19.5	18.5	17.5	18.5	14.5	13.5	14.5	16.5	12.5	12.5
936	6	19.5	19.5	16.5	17.5	14.5	14.5	14.5	14.5	12.5	12.5
945	6	19.5	18.5	18.5	16.5	13.5	13.5	15.5	14.5	11.5	11.5
966	6	18.5	20.5	16.5	17.5	14.5	12.5	15.5	16.5	11.5	12.5
973	6	18.5	20.5	18.5	17.5	12.5	12.5	14.5	16.5	11.5	12.5
976	6	20.5	19.5	16.5	17.5	14.5	12.5	15.5	14.5	12.5	11.5
980	6	19.5	20.5	17.5	16.5	13.5	14.5	16.5	15.5	12.5	10.5
1032	6	20.5	18.5	16.5	17.5	14.5	14.5	15.5	14.5	10.5	10.5
1060	6	18.5	19.5	18.5	17.5	13.5	14.5	14.5	14.5	10.5	12.5
1083	6	19.5	18.5	18.5	18.5	12.5	12.5	15.5	16.5	11.5	12.5
1159	6	18.5	20.5	18.5	17.5	13.5	13.5	15.5	15.5	12.5	10.5
1163	6	20.5	20.5	17.5	17.5	13.5	13.5	16.5	14.5	12.5	10.5
1169	6	20.5	20.5	18.5	17.5	14.5	13.5	16.5	14.5	10.5	11.5
1192	6	19.5	18.5	18.5	18.5	13.5	14.5	15.5	14.5	10.5	11.5
1200	6	18.5	20.5	17.5	17.5	12.5	13.5	14.5	16.5	11.5	12.5
1207	6	18.5	20.5	16.5	16.5	12.5	12.5	16.5	14.5	12.5	12.5
1233	6	19.5	18.5	16.5	17.5	12.5	14.5	16.5	15.5	11.5	11.5
1243	6	20.5	20.5	16.5	17.5	12.5	14.5	15.5	16.5	11.5	10.5
1244	6	18.5	18.5	18.5	16.5	12.5	12.5	16.5	14.5	11.5	11.5
1253	6	19.5	20.5	16.5	16.5	12.5	12.5	16.5	15.5	12.5	11.5
1272	6	19.5	19.5	18.5	16.5	13.5	12.5	14.5	15.5	12.5	12.5
1284	6	20.5	20.5	18.5	17.5	13.5	12.5	15.5	14.5	11.5	11.5
1344	6	18.5	18.5	18.5	18.5	13.5	14.5	14.5	16.5	10.5	12.5
1365	6	19.5	18.5	18.5	17.5	13.5	12.5	14.5	16.5	10.5	12.5
1378	6	19.5	19.5	18.5	16.5	12.5	14.5	14.5	15.5	10.5	11.5
1390	6	19.5	20.5	16.5	18.5	14.5	12.5	15.5	14.5	10.5	12.5
1391	6	29.5	28.5	26.5	27.5	24.5	24.5	24.5	26.5	20.5	22.5
1415	6	19.5	18.5	16.5	16.5	13.5	13.5	14.5	15.5	12.5	12.5
1431	6	18.5	19.5	17.5	18.5	13.5	12.5	14.5	15.5	10.5	12.5
1480	6	18.5	20.5	18.5	16.5	13.5	14.5	16.5	16.5	12.5	12.5
1495	6	18.5	19.5	16.5	17.5	12.5	13.5	15.5	14.5	11.5	12.5
1511	6	18.5	19.5	17.5	17.5	13.5	12.5	15.5	15.5	10.5	12.5
1525	6	20.5	20.5	18.5	18.5	13.5	14.5	14.5	14.5	11.5	10.5
1533	6	20.5	18.5	17.5	17.5	14.5	14.5	14.5	16.5	11.5	12.5
1555	6	19.5	19.5	16.5	17.5	14.5	14.5	15.5	16.5	12.5	11.5
1565	6	20.5	19.5	17.5	18.5	14.5	13.5	14.5	14.5	10.5	11.5
1570	6	18.5	18.5	17.5	17.5	12.5	13.5	14.5	15.5	12.5	10.5
1594	6	18.5	19.5	16.5	18.5	14.5	14.5	16.5	16.5	12.5	10.5
1601	6	19.5	19.5	18.5	18.5	14.5	14.5	16.5	16.5	12.5	10.5
1607	6	19.5	19.5	16.5	17.5	12.5	12.5	15.5	14.5	12.5	11.5
1615	6	20.5	20.5	18.5	18.5	12.5	13.5	16.5	15.5	10.5	11.5
1634	6	20.5	20.5	16.5	17.5	14.5	13.5	14.5	14.5	10.5	11.5
1644	6	19.5	18.5	18.5	16.5	12.5	14.5	14.5	14.5	10.5	12.5
1668	6	18.5	18.5	18.5	16.5	13.5	13.5	16.5	16.5	10.5	12.5
1715	6	18.5	18.5	16.5	18.5	13.5	12.5	16.5	15.5	11.5	10.5
1733	6	30.5	28.5	28.5	27.5	22.5	23.5	25.5	26.5	21.5	22.5
1734	6	20.5	20.5	18.5	18.5	12.5	14.5	14.5	15.5	11.5	11.5
1765	6	20.5	19.5	18.5	16.5	14.5	12.5	15.5	15.5	11.5	10.5
1785	6	18.5	18.5	17.5	18.5	13.5	13.5	16.5	16.5	12.5	12.5
1822	6	18.5	18.5	16.5	18.5	13.5	13.5	16.5	16.5	11.5	10.5
109	7	18	17	16	16	12	13	14	14	10	9
114	7	20	19	17	17	14	13	15	17	12	12
119	7	21	20	19	18	14	15	15	17	13	13
135	7	19	19	17	15	13	12	14	13	9	11
166	7	21	21	18	17	14	14	16	16	13	12
179	7	20	21	19	18	14	14	15	16	12	13
183	7	25	26	25	25	19	19	22	22	19	17
193	7	17	19	15	17	13	13	13	13	9	11
221	7	18	18	15	15	12	12	14	13	11	11
226	7	20	19	17	18	14	15	17	16	11	13
234	7	21	20	18	18	14	15	15	16	12	11
240	7	39	39	39	39	35	33	35	35	32	32
249	7	19	18	16	15	12	12	13	13	9	11
272	7	18	18	16	16	11	12	15	13	10	10
281	7	19	20	17	18	14	13	15	17	12	13
285	7	20	21	17	18	13	13	15	16	13	11
297	7	19	21	17	18	15	13	17	15	13	12
301	7	21	20	18	17	15	13	16	15	13	11
308	7	20	20	19	18	15	14	15	16	12	12
319	7	29	30	28	27	23	24	26	27	22	21
324	7	17	17	16	15	11	13	13	13	10	11
326	7	21	19	19	19	15	15	15	16	12	11
340	7	21	21	17	19	13	15	15	16	12	11
343	7	21	21	17	17	15	15	15	16	12	13
346	7	19	20	18	18	15	15	16	16	11	12
360	7	30	29	28	28	25	25	27	26	21	21
361	7	20	21	17	18	13	13	15	15	13	11
364	7	21	19	18	19	13	13	17	16	12	12
415	7	19	20	17	17	15	15	15	17	11	11
418	7	20	20	18	17	14	14	15	15	11	12
463	7	21	20	17	18	14	13	16	17	12	13
483	7	21	21	19	17	14	14	15	16	11	13
485	7	20	20	18	18	13	13	15	17	11	11
486	7	19	20	19	17	13	15	17	16	11	13
495	7	19	19	17	19	15	14	15	15	12	13
518	7	40	41	38	37	33	35	36	36	32	32
554	7	21	19	19	17	15	15	15	17	12	11
561	7	19	20	19	17	15	14	17	17	12	12
575	7	21	21	17	18	14	13	16	15	13	11
576	7	21	19	17	17	14	14	15	17	12	13
582	7	21	21	18	17	13	14	17	15	11	13
588	7	21	21	19	17	14	15	15	17	13	13
596	7	19	21	19	18	15	13	15	15	11	12
599	7	20	21	18	19	14	13	17	17	13	11
605	7	20	19	18	18	15	14	17	16	11	11
620	7	20	21	19	19	14	14	16	16	11	13
644	7	20	21	19	19	14	14	16	16	11	13
675	7	20	20	17	18	13	13	16	17	13	13
688	7	19	19	18	18	15	13	17	16	13	13
701	7	20	21	18	18	14	14	16	16	13	11
730	7	18	18	15	17	12	12	13	13	10	9
752	7	20	20	19	18	13	14	16	15	13	12
756	7	21	19	17	19	13	14	17	15	13	12
781	7	19	19	18	18	13	14	15	15	13	13
836	7	20	21	17	17	13	15	16	15	12	12
842	7	19	20	18	17	15	13	17	17	11	11
861	7	19	21	18	18	15	14	15	15	11	11
862	7	20	19	19	18	15	13	15	15	11	11
875	7	19	20	18	19	14	14	15	16	11	11
926	7	20	21	19	19	15	14	15	17	12	12
935	7	20	19	18	19	15	14	15	17	13	13
936	7	20	20	17	18	15	15	15	15	13	13
945	7	20	19	19	17	14	14	16	15	12	12
966	7	19	21	17	18	15	13	16	17	12	13
973	7	19	21	19	18	13	13	15	17	12	13
976	7	21	20	17	18	15	13	16	15	13	12
980	7	20	21	18	17	14	15	17	16	13	11
1032	7	21	19	17	18	15	15	16	15	11	11
1060	7	19	20	19	18	14	15	15	15	11	13
1083	7	20	19	19	19	13	13	16	17	12	13
1159	7	19	21	19	18	14	14	16	16	13	11
1163	7	21	21	18	18	14	14	17	15	13	11
1169	7	21	21	19	18	15	14	17	15	11	12
1192	7	20	19	19	19	14	15	16	15	11	12
1200	7	19	21	18	18	13	14	15	17	12	13
1207	7	19	21	17	17	13	13	17	15	13	13
1233	7	20	19	17	18	13	15	17	16	12	12
1243	7	21	21	17	18	13	15	16	17	12	11
1244	7	19	19	19	17	13	13	17	15	12	12
1253	7	20	21	17	17	13	13	17	16	13	12
1272	7	20	20	19	17	14	13	15	16	13	13
1284	7	21	21	19	18	14	13	16	15	12	12
1344	7	19	19	19	19	14	15	15	17	11	13
1365	7	20	19	19	18	14	13	15	17	11	13
1378	7	20	20	19	17	13	15	15	16	11	12
1390	7	20	21	17	19	15	13	16	15	11	13
1391	7	30	29	27	28	25	25	25	27	21	23
1415	7	20	19	17	17	14	14	15	16	13	13
1431	7	19	20	18	19	14	13	15	16	11	13
1480	7	19	21	19	17	14	15	17	17	13	13
1495	7	19	20	17	18	13	14	16	15	12	13
1511	7	19	20	18	18	14	13	16	16	11	13
1525	7	21	21	19	19	14	15	15	15	12	11
1533	7	21	19	18	18	15	15	15	17	12	13
1555	7	20	20	17	18	15	15	16	17	13	12
1565	7	21	20	18	19	15	14	15	15	11	12
1570	7	19	19	18	18	13	14	15	16	13	11
1594	7	19	20	17	19	15	15	17	17	13	11
1601	7	20	20	19	19	15	15	17	17	13	11
1607	7	20	20	17	18	13	13	16	15	13	12
1615	7	21	21	19	19	13	14	17	16	11	12
1634	7	21	21	17	18	15	14	15	15	11	12
1644	7	20	19	19	17	13	15	15	15	11	13
1668	7	19	19	19	17	14	14	17	17	11	13
1715	7	19	19	17	19	14	13	17	16	12	11
1733	7	31	29	29	28	23	24	26	27	22	23
1734	7	21	21	19	19	13	15	15	16	12	12
1765	7	21	20	19	17	15	13	16	16	12	11
1785	7	19	19	18	19	14	14	17	17	13	13
1822	7	19	19	17	19	14	14	17	17	12	11
109	8	18.5	17.5	16.5	16.5	12.5	13.5	14.5	14.5	10.5	9.5
114	8	20.5	19.5	17.5	17.5	14.5	13.5	15.5	17.5	12.5	12.5
119	8	21.5	20.5	19.5	18.5	14.5	15.5	15.5	17.5	13.5	13.5
135	8	19.5	19.5	17.5	15.5	13.5	12.5	14.5	13.5	9.5	11.5
166	8	21.5	21.5	18.5	17.5	14.5	14.5	16.5	16.5	13.5	12.5
179	8	20.5	21.5	19.5	18.5	14.5	14.5	15.5	16.5	12.5	13.5
183	8	25.5	26.5	25.5	25.5	19.5	19.5	22.5	22.5	19.5	17.5
193	8	17.5	19.5	15.5	17.5	13.5	13.5	13.5	13.5	9.5	11.5
221	8	18.5	18.5	15.5	15.5	12.5	12.5	14.5	13.5	11.5	11.5
226	8	20.5	19.5	17.5	18.5	14.5	15.5	17.5	16.5	11.5	13.5
234	8	21.5	20.5	18.5	18.5	14.5	15.5	15.5	16.5	12.5	11.5
240	8	39.5	39.5	39.5	39.5	35.5	33.5	35.5	35.5	32.5	32.5
249	8	19.5	18.5	16.5	15.5	12.5	12.5	13.5	13.5	9.5	11.5
272	8	18.5	18.5	16.5	16.5	11.5	12.5	15.5	13.5	10.5	10.5
281	8	19.5	20.5	17.5	18.5	14.5	13.5	15.5	17.5	12.5	13.5
285	8	20.5	21.5	17.5	18.5	13.5	13.5	15.5	16.5	13.5	11.5
297	8	19.5	21.5	17.5	18.5	15.5	13.5	17.5	15.5	13.5	12.5
301	8	21.5	20.5	18.5	17.5	15.5	13.5	16.5	15.5	13.5	11.5
308	8	20.5	20.5	19.5	18.5	15.5	14.5	15.5	16.5	12.5	12.5
319	8	29.5	30.5	28.5	27.5	23.5	24.5	26.5	27.5	22.5	21.5
324	8	17.5	17.5	16.5	15.5	11.5	13.5	13.5	13.5	10.5	11.5
326	8	21.5	19.5	19.5	19.5	15.5	15.5	15.5	16.5	12.5	11.5
340	8	21.5	21.5	17.5	19.5	13.5	15.5	15.5	16.5	12.5	11.5
343	8	21.5	21.5	17.5	17.5	15.5	15.5	15.5	16.5	12.5	13.5
346	8	19.5	20.5	18.5	18.5	15.5	15.5	16.5	16.5	11.5	12.5
360	8	30.5	29.5	28.5	28.5	25.5	25.5	27.5	26.5	21.5	21.5
361	8	20.5	21.5	17.5	18.5	13.5	13.5	15.5	15.5	13.5	11.5
364	8	21.5	19.5	18.5	19.5	13.5	13.5	17.5	16.5	12.5	12.5
415	8	19.5	20.5	17.5	17.5	15.5	15.5	15.5	17.5	11.5	11.5
418	8	20.5	20.5	18.5	17.5	14.5	14.5	15.5	15.5	11.5	12.5
463	8	21.5	20.5	17.5	18.5	14.5	13.5	16.5	17.5	12.5	13.5
483	8	21.5	21.5	19.5	17.5	14.5	14.5	15.5	16.5	11.5	13.5
485	8	20.5	20.5	18.5	18.5	13.5	13.5	15.5	17.5	11.5	11.5
486	8	19.5	20.5	19.5	17.5	13.5	15.5	17.5	16.5	11.5	13.5
495	8	19.5	19.5	17.5	19.5	15.5	14.5	15.5	15.5	12.5	13.5
518	8	40.5	41.5	38.5	37.5	33.5	35.5	36.5	36.5	32.5	32.5
554	8	21.5	19.5	19.5	17.5	15.5	15.5	15.5	17.5	12.5	11.5
561	8	19.5	20.5	19.5	17.5	15.5	14.5	17.5	17.5	12.5	12.5
575	8	21.5	21.5	17.5	18.5	14.5	13.5	16.5	15.5	13.5	11.5
576	8	21.5	19.5	17.5	17.5	14.5	14.5	15.5	17.5	12.5	13.5
582	8	21.5	21.5	18.5	17.5	13.5	14.5	17.5	15.5	11.5	13.5
588	8	21.5	21.5	19.5	17.5	14.5	15.5	15.5	17.5	13.5	13.5
596	8	19.5	21.5	19.5	18.5	15.5	13.5	15.5	15.5	11.5	12.5
599	8	20.5	21.5	18.5	19.5	14.5	13.5	17.5	17.5	13.5	11.5
605	8	20.5	19.5	18.5	18.5	15.5	14.5	17.5	16.5	11.5	11.5
620	8	20.5	21.5	19.5	19.5	14.5	14.5	16.5	16.5	11.5	13.5
644	8	20.5	21.5	19.5	19.5	14.5	14.5	16.5	16.5	11.5	13.5
675	8	20.5	20.5	17.5	18.5	13.5	13.5	16.5	17.5	13.5	13.5
688	8	19.5	19.5	18.5	18.5	15.5	13.5	17.5	16.5	13.5	13.5
701	8	20.5	21.5	18.5	18.5	14.5	14.5	16.5	16.5	13.5	11.5
730	8	18.5	18.5	15.5	17.5	12.5	12.5	13.5	13.5	10.5	9.5
752	8	20.5	20.5	19.5	18.5	13.5	14.5	16.5	15.5	13.5	12.5
756	8	21.5	19.5	17.5	19.5	13.5	14.5	17.5	15.5	13.5	12.5
781	8	19.5	19.5	18.5	18.5	13.5	14.5	15.5	15.5	13.5	13.5
836	8	20.5	21.5	17.5	17.5	13.5	15.5	16.5	15.5	12.5	12.5
842	8	19.5	20.5	18.5	17.5	15.5	13.5	17.5	17.5	11.5	11.5
861	8	19.5	21.5	18.5	18.5	15.5	14.5	15.5	15.5	11.5	11.5
