N	D	1	2	3	4	5	6	7	8	9	10
1020	4	21.5	19.5	18.5	18.5	13.5	13.5	15.5	16.5	12.5	13.5
1029	4	21.5	21.5	18.5	19.5	13.5	15.5	17.5	16.5	12.5	12.5
1038	4	21.5	20.5	17.5	19.5	14.5	15.5	15.5	15.5	12.5	11.5
1043	4	20.5	20.5	19.5	17.5	15.5	13.5	15.5	15.5	11.5	12.5
1100	4	21.5	20.5	17.5	19.5	13.5	15.5	15.5	17.5	11.5	11.5
1101	4	20.5	20.5	18.5	19.5	13.5	14.5	15.5	16.5	12.5	12.5
1130	4	20.5	19.5	19.5	19.5	15.5	14.5	16.5	16.5	13.5	13.5
1175	4	20.5	19.5	17.5	18.5	15.5	13.5	17.5	17.5	11.5	11.5
1179	4	20.5	19.5	18.5	18.5	13.5	13.5	16.5	16.5	12.5	13.5
1247	4	20.5	19.5	18.5	18.5	15.5	14.5	17.5	15.5	11.5	13.5
1260	4	20.5	21.5	19.5	18.5	15.5	14.5	15.5	17.5	13.5	13.5
1287	4	19.5	20.5	17.5	18.5	13.5	14.5	15.5	15.5	13.5	11.5
1305	4	20.5	20.5	17.5	18.5	15.5	15.5	15.5	16.5	13.5	12.5
1310	4	20.5	19.5	17.5	19.5	15.5	14.5	15.5	16.5	12.5	11.5
1324	4	21.5	19.5	19.5	18.5	13.5	15.5	15.5	17.5	13.5	12.5
1332	4	20.5	20.5	19.5	17.5	14.5	15.5	15.5	15.5	12.5	12.5
1361	4	20.5	20.5	17.5	19.5	14.5	14.5	16.5	16.5	12.5	12.5
1367	4	21.5	20.5	17.5	19.5	14.5	13.5	15.5	15.5	11.5	12.5
1420	4	21.5	19.5	18.5	18.5	15.5	14.5	15.5	17.5	11.5	13.5
1433	4	21.5	21.5	18.5	17.5	14.5	15.5	16.5	15.5	11.5	12.5
1438	4	20.5	20.5	19.5	19.5	15.5	15.5	15.5	17.5	11.5	13.5
1456	4	19.5	20.5	17.5	17.5	14.5	13.5	15.5	15.5	12.5	13.5
1466	4	20.5	19.5	19.5	17.5	14.5	15.5	17.5	17.5	11.5	11.5
1500	4	19.5	19.5	18.5	19.5	13.5	15.5	16.5	17.5	11.5	12.5
1515	4	19.5	21.5	18.5	17.5	13.5	14.5	15.5	15.5	13.5	13.5
1531	4	20.5	19.5	19.5	17.5	13.5	14.5	17.5	15.5	13.5	11.5
1578	4	20.5	21.5	19.5	18.5	15.5	14.5	17.5	15.5	12.5	11.5
1588	4	20.5	21.5	17.5	19.5	15.5	15.5	17.5	16.5	11.5	11.5
1592	4	21.5	21.5	17.5	19.5	15.5	14.5	15.5	16.5	12.5	13.5
1599	4	39.5	41.5	39.5	39.5	34.5	35.5	36.5	37.5	33.5	33.5
1628	4	19.5	20.5	19.5	19.5	14.5	14.5	17.5	17.5	13.5	13.5
1631	4	21.5	21.5	17.5	17.5	13.5	15.5	17.5	17.5	11.5	13.5
1632	4	19.5	20.5	17.5	18.5	15.5	15.5	16.5	17.5	11.5	13.5
1635	4	31.5	29.5	27.5	28.5	23.5	25.5	26.5	26.5	21.5	21.5
1642	4	19.5	20.5	19.5	18.5	14.5	13.5	17.5	16.5	11.5	11.5
1663	4	19.5	21.5	19.5	19.5	14.5	13.5	16.5	16.5	11.5	11.5
1678	4	21.5	21.5	19.5	18.5	15.5	13.5	16.5	16.5	11.5	12.5
1681	4	21.5	20.5	18.5	17.5	13.5	14.5	15.5	17.5	12.5	12.5
1682	4	20.5	21.5	19.5	17.5	15.5	14.5	15.5	16.5	11.5	11.5
1684	4	21.5	21.5	18.5	19.5	13.5	15.5	16.5	15.5	13.5	12.5
1685	4	20.5	20.5	18.5	17.5	15.5	14.5	17.5	17.5	11.5	12.5
1708	4	19.5	19.5	19.5	18.5	14.5	15.5	17.5	17.5	11.5	11.5
1718	4	21.5	21.5	18.5	18.5	15.5	14.5	15.5	16.5	11.5	12.5
1720	4	20.5	21.5	17.5	19.5	15.5	15.5	15.5	17.5	12.5	13.5
1739	4	27.5	25.5	25.5	23.5	20.5	19.5	23.5	23.5	18.5	18.5
1746	4	20.5	20.5	17.5	18.5	15.5	13.5	16.5	16.5	13.5	13.5
1794	4	20.5	21.5	18.5	19.5	15.5	14.5	16.5	17.5	12.5	11.5
1802	4	19.5	20.5	17.5	17.5	13.5	15.5	15.5	16.5	12.5	11.5
1806	4	19.5	19.5	17.5	19.5	13.5	13.5	16.5	17.5	11.5	11.5
116	5	18	19	17	18	12	13	16	16	12	11
141	5	18	19	18	16	12	14	15	15	10	12
177	5	17	18	15	15	12	11	12	13	10	10
180	5	19	20	17	17	13	13	16	14	11	10
190	5	18	19	17	18	14	13	16	15	10	10
194	5	19	18	17	17	13	12	15	15	10	10
197	5	20	19	17	18	12	13	14	14	11	11
201	5	20	20	17	17	13	13	15	14	10	10
213	5	34	32	31	30	26	26	30	28	25	25
214	5	20	19	17	16	13	14	14	15	10	12
228	5	18	20	18	17	13	12	14	16	11	10
229	5	18	19	18	17	13	12	15	15	10	11
240	5	39	39	37	37	33	34	36	34	31	31
251	5	20	18	16	18	14	14	15	14	12	12
262	5	18	20	17	16	13	12	15	14	11	10
278	5	19	19	17	17	13	14	15	15	10	12
319	5	20	20	17	17	14	14	16	15	10	10
327	5	18	20	16	16	12	12	16	14	11	10
338	5	29	29	26	26	24	24	25	25	22	22
368	5	20	19	16	17	12	14	16	14	11	11
373	5	18	19	17	17	12	14	16	15	12	11
385	5	20	19	17	17	14	14	15	15	12	11
414	5	20	19	17	17	13	13	14	14	12	10
421	5	19	19	16	18	14	13	14	15	11	10
425	5	30	28	26	28	23	23	25	24	21	20
460	5	18	19	16	18	14	14	14	16	11	11
495	5	18	18	16	17	13	12	15	15	10	10
528	5	19	20	17	18	13	14	15	14	11	11
555	5	20	19	17	17	13	13	16	14	12	10
586	5	18	18	17	16	14	13	14	16	10	11
591	5	19	20	17	16	13	12	16	16	12	11
592	5	20	20	18	16	14	14	14	14	12	10
594	5	19	19	16	16	13	12	16	14	12	12
606	5	19	20	17	17	12	14	16	15	11	10
609	5	20	18	16	16	13	13	15	15	10	11
611	5	20	19	16	17	13	13	16	14	11	12
633	5	16	16	14	15	10	12	14	13	10	10
644	5	0	0	0	0	0	0	0	0	0	0
649	5	18	19	17	16	13	12	15	16	10	12
658	5	19	19	18	16	12	14	15	16	10	12
659	5	19	18	17	17	12	14	16	14	11	11
661	5	19	19	16	18	14	13	15	16	10	11
668	5	18	18	18	17	14	12	15	15	11	12
690	5	18	20	17	16	13	14	15	14	10	10
692	5	18	20	17	17	14	13	14	16	11	11
702	5	19	20	18	18	13	13	14	14	12	12
706	5	18	19	18	18	12	12	15	16	11	11
747	5	17	16	15	15	12	12	13	14	8	10
762	5	19	19	17	17	13	13	15	16	11	12
776	5	20	20	16	18	13	12	14	15	12	12
782	5	19	18	16	18	13	14	14	15	12	12
785	5	19	19	18	17	12	14	16	15	10	12
812	5	18	18	18	18	13	12	15	16	11	11
817	5	30	30	26	26	22	24	26	26	21	22
849	5	19	20	18	17	13	14	14	16	11	12
856	5	19	18	16	17	14	13	16	16	12	11
857	5	19	18	16	18	14	13	16	15	12	12
882	5	19	19	18	17	12	13	15	15	11	10
927	5	19	20	17	18	12	12	16	16	12	12
928	5	29	29	26	28	24	22	24	25	22	20
937	5	20	18	16	18	14	12	16	14	12	10
943	5	20	20	16	17	13	12	14	14	12	12
967	5	39	40	36	37	32	34	36	36	31	31
999	5	18	20	16	17	14	14	16	14	11	11
1008	5	19	20	18	18	14	12	15	15	12	11
1011	5	20	18	17	18	14	12	16	15	11	10
1013	5	20	18	17	18	12	13	16	14	12	10
1014	5	19	18	16	18	14	13	15	15	11	10
1020	5	19	19	18	18	12	14	15	15	11	10
1029	5	20	20	17	16	14	13	14	15	10	10
1038	5	19	18	17	16	12	12	14	15	12	11
1043	5	20	18	16	18	13	13	15	15	10	11
1100	5	18	20	18	16	14	12	16	16	10	11
1101	5	19	18	18	16	14	13	16	16	11	12
1130	5	20	18	18	16	14	12	15	15	10	10
1175	5	18	18	18	17	14	12	15	16	12	12
1179	5	19	19	17	18	14	13	14	15	10	12
1247	5	19	20	17	17	14	14	16	14	11	11
1260	5	18	20	16	17	12	12	15	15	12	12
1287	5	19	18	16	17	12	13	16	16	11	10
1305	5	19	19	17	16	14	14	14	15	11	12
1310	5	19	19	16	16	12	14	14	15	10	11
1324	5	20	19	17	18	13	12	14	14	12	10
1332	5	18	20	17	17	14	14	14	16	12	12
1361	5	18	20	18	17	12	12	15	14	11	12
1367	5	19	20	17	17	14	13	14	14	10	12
1420	5	20	20	18	17	14	12	16	16	10	12
1433	5	19	19	17	18	14	14	16	15	10	11
1438	5	19	20	17	18	13	12	15	14	10	11
1456	5	19	19	17	18	12	12	16	15	10	10
1466	5	19	20	17	18	13	14	15	14	11	10
1500	5	18	18	17	16	14	14	14	14	10	12
1515	5	19	20	17	18	13	13	16	14	12	12
1531	5	18	20	17	16	12	13	14	14	12	10
1578	5	20	19	18	17	14	13	16	16	10	10
1588	5	18	18	17	18	12	13	16	15	10	10
1592	5	19	18	17	17	13	13	16	16	12	10
1599	5	40	40	36	38	33	33	36	36	32	32
1628	5	19	20	17	18	13	13	16	14	12	12
1631	5	18	18	17	16	12	12	15	16	11	11
1632	5	19	20	17	18	13	12	14	15	10	10
1635	5	28	30	28	28	24	23	24	26	20	22
1642	5	20	20	18	16	13	12	14	14	12	10
1663	5	19	18	18	16	13	13	16	15	11	12
1678	5	20	19	17	18	14	12	14	15	11	11
1681	5	18	18	16	16	13	13	16	16	12	11
1682	5	20	18	16	18	13	14	15	15	11	10
1684	5	19	18	17	17	14	12	15	14	11	10
1685	5	20	18	16	18	14	12	16	14	10	12
1708	5	20	19	16	18	13	13	16	16	12	12
1718	5	19	19	16	17	12	14	15	14	10	12
1720	5	19	19	18	16	12	14	14	15	10	12
1739	5	25	24	22	22	18	19	22	22	17	17
1746	5	19	19	17	18	12	13	16	14	10	11
1794	5	20	19	16	18	12	12	14	14	10	11
1802	5	20	18	16	17	13	12	16	16	12	12
1806	5	20	18	18	16	12	14	16	16	11	12
116	6	18.5	19.5	17.5	18.5	12.5	13.5	16.5	16.5	12.5	11.5
141	6	18.5	19.5	18.5	16.5	12.5	14.5	15.5	15.5	10.5	12.5
177	6	17.5	18.5	15.5	15.5	12.5	11.5	12.5	13.5	10.5	10.5
180	6	19.5	20.5	17.5	17.5	13.5	13.5	16.5	14.5	11.5	10.5
190	6	18.5	19.5	17.5	18.5	14.5	13.5	16.5	15.5	10.5	10.5
194	6	19.5	18.5	17.5	17.5	13.5	12.5	15.5	15.5	10.5	10.5
197	6	20.5	19.5	17.5	18.5	12.5	13.5	14.5	14.5	11.5	11.5
201	6	20.5	20.5	17.5	17.5	13.5	13.5	15.5	14.5	10.5	10.5
213	6	34.5	32.5	31.5	30.5	26.5	26.5	30.5	28.5	25.5	25.5
214	6	20.5	19.5	17.5	16.5	13.5	14.5	14.5	15.5	10.5	12.5
228	6	18.5	20.5	18.5	17.5	13.5	12.5	14.5	16.5	11.5	10.5
229	6	18.5	19.5	18.5	17.5	13.5	12.5	15.5	15.5	10.5	11.5
240	6	39.5	39.5	37.5	37.5	33.5	34.5	36.5	34.5	31.5	31.5
251	6	20.5	18.5	16.5	18.5	14.5	14.5	15.5	14.5	12.5	12.5
262	6	18.5	20.5	17.5	16.5	13.5	12.5	15.5	14.5	11.5	10.5
278	6	19.5	19.5	17.5	17.5	13.5	14.5	15.5	15.5	10.5	12.5
319	6	20.5	20.5	17.5	17.5	14.5	14.5	16.5	15.5	10.5	10.5
327	6	18.5	20.5	16.5	16.5	12.5	12.5	16.5	14.5	11.5	10.5
338	6	29.5	29.5	26.5	26.5	24.5	24.5	25.5	25.5	22.5	22.5
368	6	20.5	19.5	16.5	17.5	12.5	14.5	16.5	14.5	11.5	11.5
373	6	18.5	19.5	17.5	17.5	12.5	14.5	16.5	15.5	12.5	11.5
385	6	20.5	19.5	17.5	17.5	14.5	14.5	15.5	15.5	12.5	11.5
414	6	20.5	19.5	17.5	17.5	13.5	13.5	14.5	14.5	12.5	10.5
421	6	19.5	19.5	16.5	18.5	14.5	13.5	14.5	15.5	11.5	10.5
425	6	30.5	28.5	26.5	28.5	23.5	23.5	25.5	24.5	21.5	20.5
460	6	18.5	19.5	16.5	18.5	14.5	14.5	14.5	16.5	11.5	11.5
495	6	18.5	18.5	16.5	17.5	13.5	12.5	15.5	15.5	10.5	10.5
528	6	19.5	20.5	17.5	18.5	13.5	14.5	15.5	14.5	11.5	11.5
555	6	20.5	19.5	17.5	17.5	13.5	13.5	16.5	14.5	12.5	10.5
586	6	18.5	18.5	17.5	16.5	14.5	13.5	14.5	16.5	10.5	11.5
591	6	19.5	20.5	17.5	16.5	13.5	12.5	16.5	16.5	12.5	11.5
592	6	20.5	20.5	18.5	16.5	14.5	14.5	14.5	14.5	12.5	10.5
594	6	19.5	19.5	16.5	16.5	13.5	12.5	16.5	14.5	12.5	12.5
606	6	19.5	20.5	17.5	17.5	12.5	14.5	16.5	15.5	11.5	10.5
609	6	20.5	18.5	16.5	16.5	13.5	13.5	15.5	15.5	10.5	11.5
611	6	20.5	19.5	16.5	17.5	13.5	13.5	16.5	14.5	11.5	12.5
633	6	16.5	16.5	14.5	15.5	10.5	12.5	14.5	13.5	10.5	10.5
644	6	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
649	6	18.5	19.5	17.5	16.5	13.5	12.5	15.5	16.5	10.5	12.5
658	6	19.5	19.5	18.5	16.5	12.5	14.5	15.5	16.5	10.5	12.5
659	6	19.5	18.5	17.5	17.5	12.5	14.5	16.5	14.5	11.5	11.5
661	6	19.5	19.5	16.5	18.5	14.5	13.5	15.5	16.5	10.5	11.5
668	6	18.5	18.5	18.5	17.5	14.5	12.5	15.5	15.5	11.5	12.5
690	6	18.5	20.5	17.5	16.5	13.5	14.5	15.5	14.5	10.5	10.5
692	6	18.5	20.5	17.5	17.5	14.5	13.5	14.5	16.5	11.5	11.5
702	6	19.5	20.5	18.5	18.5	13.5	13.5	14.5	14.5	12.5	12.5
706	6	18.5	19.5	18.5	18.5	12.5	12.5	15.5	16.5	11.5	11.5
747	6	17.5	16.5	15.5	15.5	12.5	12.5	13.5	14.5	8.5	10.5
762	6	19.5	19.5	17.5	17.5	13.5	13.5	15.5	16.5	11.5	12.5
776	6	20.5	20.5	16.5	18.5	13.5	12.5	14.5	15.5	12.5	12.5
782	6	19.5	18.5	16.5	18.5	13.5	14.5	14.5	15.5	12.5	12.5
785	6	19.5	19.5	18.5	17.5	12.5	14.5	16.5	15.5	10.5	12.5
812	6	18.5	18.5	18.5	18.5	13.5	12.5	15.5	16.5	11.5	11.5
817	6	30.5	30.5	26.5	26.5	22.5	24.5	26.5	26.5	21.5	22.5
849	6	19.5	20.5	18.5	17.5	13.5	14.5	14.5	16.5	11.5	12.5
856	6	19.5	18.5	16.5	17.5	14.5	13.5	16.5	16.5	12.5	11.5
857	6	19.5	18.5	16.5	18.5	14.5	13.5	16.5	15.5	12.5	12.5
882	6	19.5	19.5	18.5	17.5	12.5	13.5	15.5	15.5	11.5	10.5
927	6	19.5	20.5	17.5	18.5	12.5	12.5	16.5	16.5	12.5	12.5
928	6	29.5	29.5	26.5	28.5	24.5	22.5	24.5	25.5	22.5	20.5
937	6	20.5	18.5	16.5	18.5	14.5	12.5	16.5	14.5	12.5	10.5
943	6	20.5	20.5	16.5	17.5	13.5	12.5	14.5	14.5	12.5	12.5
967	6	39.5	40.5	36.5	37.5	32.5	34.5	36.5	36.5	31.5	31.5
999	6	18.5	20.5	16.5	17.5	14.5	14.5	16.5	14.5	11.5	11.5
1008	6	19.5	20.5	18.5	18.5	14.5	12.5	15.5	15.5	12.5	11.5
1011	6	20.5	18.5	17.5	18.5	14.5	12.5	16.5	15.5	11.5	10.5
1013	6	20.5	18.5	17.5	18.5	12.5	13.5	16.5	14.5	12.5	10.5
1014	6	19.5	18.5	16.5	18.5	14.5	13.5	15.5	15.5	11.5	10.5
1020	6	19.5	19.5	18.5	18.5	12.5	14.5	15.5	15.5	11.5	10.5
1029	6	20.5	20.5	17.5	16.5	14.5	13.5	14.5	15.5	10.5	10.5
1038	6	19.5	18.5	17.5	16.5	12.5	12.5	14.5	15.5	12.5	11.5
1043	6	20.5	18.5	16.5	18.5	13.5	13.5	15.5	15.5	10.5	11.5
1100	6	18.5	20.5	18.5	16.5	14.5	12.5	16.5	16.5	10.5	11.5
1101	6	19.5	18.5	18.5	16.5	14.5	13.5	16.5	16.5	11.5	12.5
1130	6	20.5	18.5	18.5	16.5	14.5	12.5	15.5	15.5	10.5	10.5
1175	6	18.5	18.5	18.5	17.5	14.5	12.5	15.5	16.5	12.5	12.5
1179	6	19.5	19.5	17.5	18.5	14.5	13.5	14.5	15.5	10.5	12.5
1247	6	19.5	20.5	17.5	17.5	14.5	14.5	16.5	14.5	11.5	11.5
1260	6	18.5	20.5	16.5	17.5	12.5	12.5	15.5	15.5	12.5	12.5
1287	6	19.5	18.5	16.5	17.5	12.5	13.5	16.5	16.5	11.5	10.5
1305	6	19.5	19.5	17.5	16.5	14.5	14.5	14.5	15.5	11.5	12.5
1310	6	19.5	19.5	16.5	16.5	12.5	14.5	14.5	15.5	10.5	11.5
1324	6	20.5	19.5	17.5	18.5	13.5	12.5	14.5	14.5	12.5	10.5
1332	6	18.5	20.5	17.5	17.5	14.5	14.5	14.5	16.5	12.5	12.5
1361	6	18.5	20.5	18.5	17.5	12.5	12.5	15.5	14.5	11.5	12.5
1367	6	19.5	20.5	17.5	17.5	14.5	13.5	14.5	14.5	10.5	12.5
1420	6	20.5	20.5	18.5	17.5	14.5	12.5	16.5	16.5	10.5	12.5
1433	6	19.5	19.5	17.5	18.5	14.5	14.5	16.5	15.5	10.5	11.5
1438	6	19.5	20.5	17.5	18.5	13.5	12.5	15.5	14.5	10.5	11.5
1456	6	19.5	19.5	17.5	18.5	12.5	12.5	16.5	15.5	10.5	10.5
1466	6	19.5	20.5	17.5	18.5	13.5	14.5	15.5	14.5	11.5	10.5
1500	6	18.5	18.5	17.5	16.5	14.5	14.5	14.5	14.5	10.5	12.5
1515	6	19.5	20.5	17.5	18.5	13.5	13.5	16.5	14.5	12.5	12.5
1531	6	18.5	20.5	17.5	16.5	12.5	13.5	14.5	14.5	12.5	10.5
1578	6	20.5	19.5	18.5	17.5	14.5	13.5	16.5	16.5	10.5	10.5
1588	6	18.5	18.5	17.5	18.5	12.5	13.5	16.5	15.5	10.5	10.5
1592	6	19.5	18.5	17.5	17.5	13.5	13.5	16.5	16.5	12.5	10.5
1599	6	40.5	40.5	36.5	38.5	33.5	33.5	36.5	36.5	32.5	32.5
1628	6	19.5	20.5	17.5	18.5	13.5	13.5	16.5	14.5	12.5	12.5
1631	6	18.5	18.5	17.5	16.5	12.5	12.5	15.5	16.5	11.5	11.5
1632	6	19.5	20.5	17.5	18.5	13.5	12.5	14.5	15.5	10.5	10.5
1635	6	28.5	30.5	28.5	28.5	24.5	23.5	24.5	26.5	20.5	22.5
1642	6	20.5	20.5	18.5	16.5	13.5	12.5	14.5	14.5	12.5	10.5
1663	6	19.5	18.5	18.5	16.5	13.5	13.5	16.5	15.5	11.5	12.5
1678	6	20.5	19.5	17.5	18.5	14.5	12.5	14.5	15.5	11.5	11.5
1681	6	18.5	18.5	16.5	16.5	13.5	13.5	16.5	16.5	12.5	11.5
1682	6	20.5	18.5	16.5	18.5	13.5	14.5	15.5	15.5	11.5	10.5
1684	6	19.5	18.5	17.5	17.5	14.5	12.5	15.5	14.5	11.5	10.5
1685	6	20.5	18.5	16.5	18.5	14.5	12.5	16.5	14.5	10.5	12.5
1708	6	20.5	19.5	16.5	18.5	13.5	13.5	16.5	16.5	12.5	12.5
1718	6	19.5	19.5	16.5	17.5	12.5	14.5	15.5	14.5	10.5	12.5
1720	6	19.5	19.5	18.5	16.5	12.5	14.5	14.5	15.5	10.5	12.5
1739	6	25.5	24.5	22.5	22.5	18.5	19.5	22.5	22.5	17.5	17.5
1746	6	19.5	19.5	17.5	18.5	12.5	13.5	16.5	14.5	10.5	11.5
1794	6	20.5	19.5	16.5	18.5	12.5	12.5	14.5	14.5	10.5	11.5
1802	6	20.5	18.5	16.5	17.5	13.5	12.5	16.5	16.5	12.5	12.5
1806	6	20.5	18.5	18.5	16.5	12.5	14.5	16.5	16.5	11.5	12.5
116	7	19	20	18	19	13	14	17	17	13	12
141	7	19	20	19	17	13	15	16	16	11	13
177	7	18	19	16	16	13	12	13	14	11	11
180	7	20	21	18	18	14	14	17	15	12	11
190	7	19	20	18	19	15	14	17	16	11	11
194	7	20	19	18	18	14	13	16	16	11	11
197	7	21	20	18	19	13	14	15	15	12	12
201	7	21	21	18	18	14	14	16	15	11	11
213	7	35	33	32	31	27	27	31	29	26	26
214	7	21	20	18	17	14	15	15	16	11	13
228	7	19	21	19	18	14	13	15	17	12	11
229	7	19	20	19	18	14	13	16	16	11	12
240	7	40	40	38	38	34	35	37	35	32	32
251	7	21	19	17	19	15	15	16	15	13	13
262	7	19	21	18	17	14	13	16	15	12	11
278	7	20	20	18	18	14	15	16	16	11	13
319	7	21	21	18	18	15	15	17	16	11	11
327	7	19	21	17	17	13	13	17	15	12	11
338	7	30	30	27	27	25	25	26	26	23	23
368	7	21	20	17	18	13	15	17	15	12	12
373	7	19	20	18	18	13	15	17	16	13	12
385	7	21	20	18	18	15	15	16	16	13	12
414	7	21	20	18	18	14	14	15	15	13	11
421	7	20	20	17	19	15	14	15	16	12	11
425	7	31	29	27	29	24	24	26	25	22	21
460	7	19	20	17	19	15	15	15	17	12	12
495	7	19	19	17	18	14	13	16	16	11	11
528	7	20	21	18	19	14	15	16	15	12	12
555	7	21	20	18	18	14	14	17	15	13	11
586	7	19	19	18	17	15	14	15	17	11	12
591	7	20	21	18	17	14	13	17	17	13	12
592	7	21	21	19	17	15	15	15	15	13	11
594	7	20	20	17	17	14	13	17	15	13	13
606	7	20	21	18	18	13	15	17	16	12	11
609	7	21	19	17	17	14	14	16	16	11	12
611	7	21	20	17	18	14	14	17	15	12	13
633	7	17	17	15	16	11	13	15	14	11	11
644	7	1	1	1	1	1	1	1	1	1	1
649	7	19	20	18	17	14	13	16	17	11	13
658	7	20	20	19	17	13	15	16	17	11	13
659	7	20	19	18	18	13	15	17	15	12	12
661	7	20	20	17	19	15	14	16	17	11	12
668	7	19	19	19	18	15	13	16	16	12	13
690	7	19	21	18	17	14	15	16	15	11	11
692	7	19	21	18	18	15	14	15	17	12	12
702	7	20	21	19	19	14	14	15	15	13	13
706	7	19	20	19	19	13	13	16	17	12	12
747	7	18	17	16	16	13	13	14	15	9	11
762	7	20	20	18	18	14	14	16	17	12	13
776	7	21	21	17	19	14	13	15	16	13	13
782	7	20	19	17	19	14	15	15	16	13	13
785	7	20	20	19	18	13	15	17	16	11	13
812	7	19	19	19	19	14	13	16	17	12	12
817	7	31	31	27	27	23	25	27	27	22	23
849	7	20	21	19	18	14	15	15	17	12	13
856	7	20	19	17	18	15	14	17	17	13	12
857	7	20	19	17	19	15	14	17	16	13	13
882	7	20	20	19	18	13	14	16	16	12	11
927	7	20	21	18	19	13	13	17	17	13	13
928	7	30	30	27	29	25	23	25	26	23	21
937	7	21	19	17	19	15	13	17	15	13	11
943	7	21	21	17	18	14	13	15	15	13	13
967	7	40	41	37	38	33	35	37	37	32	32
999	7	19	21	17	18	15	15	17	15	12	12
1008	7	20	21	19	19	15	13	16	16	13	12
1011	7	21	19	18	19	15	13	17	16	12	11
1013	7	21	19	18	19	13	14	17	15	13	11
1014	7	20	19	17	19	15	14	16	16	12	11
1020	7	20	20	19	19	13	15	16	16	12	11
1029	7	21	21	18	17	15	14	15	16	11	11
1038	7	20	19	18	17	13	13	15	16	13	12
1043	7	21	19	17	19	14	14	16	16	11	12
1100	7	19	21	19	17	15	13	17	17	11	12
1101	7	20	19	19	17	15	14	17	17	12	13
1130	7	21	19	19	17	15	13	16	16	11	11
1175	7	19	19	19	18	15	13	16	17	13	13
1179	7	20	20	18	19	15	14	15	16	11	13
1247	7	20	21	18	18	15	15	17	15	12	12
1260	7	19	21	17	18	13	13	16	16	13	13
1287	7	20	19	17	18	13	14	17	17	12	11
1305	7	20	20	18	17	15	15	15	16	12	13
1310	7	20	20	17	17	13	15	15	16	11	12
1324	7	21	20	18	19	14	13	15	15	13	11
1332	7	19	21	18	18	15	15	15	17	13	13
1361	7	19	21	19	18	13	13	16	15	12	13
1367	7	20	21	18	18	15	14	15	15	11	13
1420	7	21	21	19	18	15	13	17	17	11	13
1433	7	20	20	18	19	15	15	17	16	11	12
1438	7	20	21	18	19	14	13	16	15	11	12
1456	7	20	20	18	19	13	13	17	16	11	11
1466	7	20	21	18	19	14	15	16	15	12	11
1500	7	19	19	18	17	15	15	15	15	11	13
1515	7	20	21	18	19	14	14	17	15	13	13
1531	7	19	21	18	17	13	14	15	15	13	11
1578	7	21	20	19	18	15	14	17	17	11	11
1588	7	19	19	18	19	13	14	17	16	11	11
1592	7	20	19	18	18	14	14	17	17	13	11
1599	7	41	41	37	39	34	34	37	37	33	33
1628	7	20	21	18	19	14	14	17	15	13	13
1631	7	19	19	18	17	13	13	16	17	12	12
1632	7	20	21	18	19	14	13	15	16	11	11
1635	7	29	31	29	29	25	24	25	27	21	23
1642	7	21	21	19	17	14	13	15	15	13	11
1663	7	20	19	19	17	14	14	17	16	12	13
1678	7	21	20	18	19	15	13	15	16	12	12
1681	7	19	19	17	17	14	14	17	17	13	12
1682	7	21	19	17	19	14	15	16	16	12	11
1684	7	20	19	18	18	15	13	16	15	12	11
1685	7	21	19	17	19	15	13	17	15	11	13
1708	7	21	20	17	19	14	14	17	17	13	13
1718	7	20	20	17	18	13	15	16	15	11	13
1720	7	20	20	19	17	13	15	15	16	11	13
1739	7	26	25	23	23	19	20	23	23	18	18
1746	7	20	20	18	19	13	14	17	15	11	12
1794	7	21	20	17	19	13	13	15	15	11	12
1802	7	21	19	17	18	14	13	17	17	13	13
1806	7	21	19	19	17	13	15	17	17	12	13
116	8	19.5	20.5	18.5	19.5	13.5	14.5	17.5	17.5	13.5	12.5
141	8	19.5	20.5	19.5	17.5	13.5	15.5	16.5	16.5	11.5	13.5
177	8	18.5	19.5	16.5	16.5	13.5	12.5	13.5	14.5	11.5	11.5
180	8	20.5	21.5	18.5	18.5	14.5	14.5	17.5	15.5	12.5	11.5
190	8	19.5	20.5	18.5	19.5	15.5	14.5	17.5	16.5	11.5	11.5
194	8	20.5	19.5	18.5	18.5	14.5	13.5	16.5	16.5	11.5	11.5
197	8	21.5	20.5	18.5	19.5	13.5	14.5	15.5	15.5	12.5	12.5
201	8	21.5	21.5	18.5	18.5	14.5	14.5	16.5	15.5	11.5	11.5
213	8	35.5	33.5	32.5	31.5	27.5	27.5	31.5	29.5	26.5	26.5
214	8	21.5	20.5	18.5	17.5	14.5	15.5	15.5	16.5	11.5	13.5
228	8	19.5	21.5	19.5	18.5	14.5	13.5	15.5	17.5	12.5	11.5
229	8	19.5	20.5	19.5	18.5	14.5	13.5	16.5	16.5	11.5	12.5
240	8	40.5	40.5	38.5	38.5	34.5	35.5	37.5	35.5	32.5	32.5
251	8	21.5	19.5	17.5	19.5	15.5	15.5	16.5	15.5	13.5	13.5
262	8	19.5	21.5	18.5	17.5	14.5	13.5	16.5	15.5	12.5	11.5
278	8	20.5	20.5	18.5	18.5	14.5	15.5	16.5	16.5	11.5	13.5
319	8	21.5	21.5	18.5	18.5	15.5	15.5	17.5	16.5	11.5	11.5
327	8	19.5	21.5	17.5	17.5	13.5	13.5	17.5	15.5	12.5	11.5
338	8	30.5	30.5	27.5	27.5	25.5	25.5	26.5	26.5	23.5	23.5
