N	D	1	2	3	4	5	6	7	8	9	10
1429	4	19.5	21.5	18.5	18.5	14.5	14.5	17.5	17.5	12.5	12.5
1430	4	21.5	21.5	19.5	17.5	15.5	15.5	17.5	16.5	12.5	12.5
1435	4	20.5	20.5	19.5	17.5	15.5	15.5	15.5	15.5	12.5	13.5
1448	4	21.5	19.5	17.5	17.5	13.5	14.5	17.5	17.5	13.5	11.5
1508	4	19.5	21.5	17.5	17.5	14.5	15.5	16.5	16.5	12.5	11.5
1572	4	20.5	20.5	19.5	18.5	14.5	13.5	16.5	16.5	12.5	12.5
1598	4	41.5	39.5	39.5	38.5	33.5	35.5	35.5	37.5	32.5	31.5
1602	4	20.5	21.5	19.5	17.5	13.5	14.5	15.5	17.5	12.5	13.5
1604	4	21.5	19.5	17.5	19.5	13.5	15.5	15.5	17.5	11.5	11.5
1622	4	21.5	21.5	17.5	18.5	14.5	13.5	17.5	17.5	12.5	11.5
1625	4	20.5	19.5	19.5	17.5	13.5	14.5	16.5	15.5	11.5	12.5
1628	4	19.5	19.5	17.5	17.5	14.5	15.5	16.5	15.5	13.5	11.5
1630	4	19.5	19.5	17.5	17.5	15.5	13.5	15.5	15.5	12.5	13.5
1645	4	20.5	21.5	18.5	18.5	15.5	14.5	17.5	17.5	12.5	12.5
1686	4	21.5	19.5	19.5	19.5	15.5	13.5	16.5	16.5	13.5	11.5
1717	4	20.5	21.5	19.5	18.5	14.5	15.5	17.5	17.5	11.5	11.5
1719	4	20.5	20.5	17.5	17.5	13.5	15.5	15.5	17.5	11.5	12.5
1732	4	21.5	21.5	17.5	19.5	13.5	15.5	16.5	16.5	11.5	11.5
1741	4	19.5	19.5	18.5	19.5	14.5	15.5	15.5	16.5	12.5	12.5
1766	4	19.5	21.5	18.5	19.5	14.5	15.5	16.5	15.5	13.5	11.5
1800	4	19.5	19.5	19.5	19.5	14.5	13.5	15.5	17.5	13.5	13.5
12	5	20	18	16	18	13	12	15	16	11	11
34	5	18	18	18	16	14	13	15	15	11	10
35	5	18	18	17	18	14	13	14	15	12	11
42	5	38	39	37	36	32	34	35	34	32	32
46	5	20	20	18	17	13	13	16	15	10	10
69	5	18	18	18	16	13	13	15	16	11	10
83	5	25	26	22	22	20	19	20	22	18	16
85	5	16	18	16	14	11	12	13	13	10	8
100	5	18	18	16	16	13	13	16	16	12	11
112	5	19	19	18	16	14	13	14	15	11	10
117	5	18	19	16	17	14	12	15	14	12	11
181	5	19	20	16	16	13	13	15	15	12	10
192	5	18	20	16	18	14	14	14	15	10	10
194	5	19	18	18	16	13	14	15	14	11	12
235	5	19	18	18	16	13	14	15	14	11	12
237	5	18	18	16	18	12	12	15	15	11	11
296	5	18	19	17	18	14	13	15	14	11	12
297	5	20	19	18	17	12	12	15	14	11	12
303	5	18	18	17	18	12	12	15	15	11	12
316	5	18	20	18	18	13	14	15	15	12	10
322	5	19	18	18	17	13	14	15	15	11	12
370	5	20	19	17	18	12	13	15	15	12	10
383	5	18	20	18	17	12	14	16	14	11	12
422	5	30	30	26	28	22	24	24	24	21	21
448	5	19	19	18	16	13	12	14	15	12	10
459	5	18	19	17	16	13	14	14	16	12	12
464	5	20	20	16	17	13	14	15	14	11	11
474	5	18	20	18	18	13	14	16	14	10	10
484	5	20	18	18	16	13	12	16	16	11	12
496	5	19	18	16	16	14	12	15	14	11	11
503	5	20	18	16	18	12	14	14	14	10	12
510	5	19	20	16	17	12	14	16	16	10	11
522	5	18	19	18	18	14	13	15	15	11	12
527	5	19	19	17	18	13	14	15	14	10	10
545	5	18	18	17	16	14	14	14	16	12	11
593	5	18	20	18	18	14	14	15	16	12	11
613	5	19	20	16	18	12	13	14	14	11	10
615	5	19	18	17	17	14	13	16	15	10	12
616	5	19	20	18	17	14	13	14	16	10	11
617	5	18	19	17	16	13	12	16	15	12	11
636	5	25	25	24	24	19	19	21	22	17	17
654	5	18	18	17	16	14	13	14	15	12	12
666	5	20	20	18	16	12	12	14	14	10	12
670	5	19	20	18	18	13	14	14	14	12	10
717	5	20	18	18	17	12	13	16	16	12	12
723	5	18	19	17	18	14	14	15	14	10	11
763	5	19	19	17	17	13	12	15	16	12	12
768	5	20	19	16	17	13	14	14	14	12	11
782	5	20	20	18	17	12	14	15	15	12	10
785	5	19	18	18	17	13	13	16	14	10	10
801	5	19	18	18	16	13	13	14	14	11	12
813	5	18	20	18	16	12	13	14	15	10	12
833	5	19	19	17	18	13	12	14	14	12	12
846	5	18	19	18	16	12	14	16	15	10	12
880	5	18	20	17	18	14	12	14	15	12	12
908	5	19	20	18	17	13	14	16	14	10	11
922	5	20	19	17	16	12	12	16	15	12	12
970	5	18	19	16	16	14	12	14	15	11	11
992	5	18	19	18	16	12	14	16	15	10	10
993	5	19	19	18	16	12	12	15	15	11	10
1001	5	18	20	18	18	12	13	15	14	11	12
1011	5	20	20	18	17	14	12	16	16	11	11
1045	5	20	18	17	18	12	13	16	15	10	10
1048	5	19	18	18	18	14	13	16	14	12	11
1050	5	19	18	17	18	14	14	16	14	12	12
1054	5	20	20	17	18	13	14	14	14	11	11
1055	5	19	20	18	18	13	14	14	16	11	12
1057	5	19	20	17	18	13	13	15	15	11	12
1087	5	18	19	18	16	14	12	14	16	11	12
1150	5	20	18	16	16	13	12	16	16	12	11
1160	5	18	18	17	17	14	13	15	14	12	10
1161	5	19	20	16	18	13	12	14	16	11	10
1163	5	19	19	17	16	12	14	16	16	11	11
1170	5	29	28	27	28	23	23	24	24	21	22
1173	5	18	18	18	18	13	12	15	16	10	10
1178	5	19	20	17	17	12	14	14	15	11	11
1181	5	20	18	16	16	13	13	16	16	10	10
1212	5	20	19	16	18	14	12	14	15	10	12
1250	5	19	18	18	16	12	12	14	15	10	12
1258	5	19	19	18	18	13	14	15	16	12	10
1289	5	20	19	18	18	12	14	16	16	10	12
1300	5	18	19	16	18	14	14	16	16	11	10
1387	5	19	18	16	18	13	13	16	16	10	12
1389	5	19	20	17	18	14	14	16	15	11	10
1394	5	32	33	30	32	26	27	28	30	24	26
1416	5	20	19	18	17	14	12	15	14	12	11
1417	5	18	18	17	18	12	13	15	16	12	11
1429	5	18	20	18	16	12	13	16	14	12	11
1430	5	19	18	16	16	12	14	16	15	11	12
1435	5	18	19	17	17	14	14	16	14	12	11
1448	5	18	20	18	18	14	13	14	14	12	10
1508	5	20	20	16	18	14	13	15	15	12	10
1572	5	19	20	17	17	14	12	14	16	10	12
1598	5	39	38	36	38	34	32	34	34	32	30
1602	5	19	18	17	17	13	13	15	16	12	12
1604	5	18	18	18	18	14	13	16	16	12	12
1622	5	18	19	17	17	12	12	14	15	10	10
1625	5	18	18	16	17	13	12	14	14	12	10
1628	5	20	19	16	16	12	12	14	15	10	12
1630	5	20	18	18	16	12	14	15	16	11	11
1645	5	19	19	17	18	14	13	15	16	11	10
1686	5	20	19	18	17	14	14	16	16	12	12
1717	5	18	20	18	16	12	13	16	14	10	10
1719	5	20	20	18	17	12	13	15	16	11	10
1732	5	19	19	16	18	13	13	16	16	10	12
1741	5	20	18	18	16	12	14	16	14	12	11
1766	5	18	18	16	18	12	14	16	14	10	11
1800	5	19	20	16	18	13	12	16	14	10	10
12	6	20.5	18.5	16.5	18.5	13.5	12.5	15.5	16.5	11.5	11.5
34	6	18.5	18.5	18.5	16.5	14.5	13.5	15.5	15.5	11.5	10.5
35	6	18.5	18.5	17.5	18.5	14.5	13.5	14.5	15.5	12.5	11.5
42	6	38.5	39.5	37.5	36.5	32.5	34.5	35.5	34.5	32.5	32.5
46	6	20.5	20.5	18.5	17.5	13.5	13.5	16.5	15.5	10.5	10.5
69	6	18.5	18.5	18.5	16.5	13.5	13.5	15.5	16.5	11.5	10.5
83	6	25.5	26.5	22.5	22.5	20.5	19.5	20.5	22.5	18.5	16.5
85	6	16.5	18.5	16.5	14.5	11.5	12.5	13.5	13.5	10.5	8.5
100	6	18.5	18.5	16.5	16.5	13.5	13.5	16.5	16.5	12.5	11.5
112	6	19.5	19.5	18.5	16.5	14.5	13.5	14.5	15.5	11.5	10.5
117	6	18.5	19.5	16.5	17.5	14.5	12.5	15.5	14.5	12.5	11.5
181	6	19.5	20.5	16.5	16.5	13.5	13.5	15.5	15.5	12.5	10.5
192	6	18.5	20.5	16.5	18.5	14.5	14.5	14.5	15.5	10.5	10.5
194	6	19.5	18.5	18.5	16.5	13.5	14.5	15.5	14.5	11.5	12.5
235	6	19.5	18.5	18.5	16.5	13.5	14.5	15.5	14.5	11.5	12.5
237	6	18.5	18.5	16.5	18.5	12.5	12.5	15.5	15.5	11.5	11.5
296	6	18.5	19.5	17.5	18.5	14.5	13.5	15.5	14.5	11.5	12.5
297	6	20.5	19.5	18.5	17.5	12.5	12.5	15.5	14.5	11.5	12.5
303	6	18.5	18.5	17.5	18.5	12.5	12.5	15.5	15.5	11.5	12.5
316	6	18.5	20.5	18.5	18.5	13.5	14.5	15.5	15.5	12.5	10.5
322	6	19.5	18.5	18.5	17.5	13.5	14.5	15.5	15.5	11.5	12.5
370	6	20.5	19.5	17.5	18.5	12.5	13.5	15.5	15.5	12.5	10.5
383	6	18.5	20.5	18.5	17.5	12.5	14.5	16.5	14.5	11.5	12.5
422	6	30.5	30.5	26.5	28.5	22.5	24.5	24.5	24.5	21.5	21.5
448	6	19.5	19.5	18.5	16.5	13.5	12.5	14.5	15.5	12.5	10.5
459	6	18.5	19.5	17.5	16.5	13.5	14.5	14.5	16.5	12.5	12.5
464	6	20.5	20.5	16.5	17.5	13.5	14.5	15.5	14.5	11.5	11.5
474	6	18.5	20.5	18.5	18.5	13.5	14.5	16.5	14.5	10.5	10.5
484	6	20.5	18.5	18.5	16.5	13.5	12.5	16.5	16.5	11.5	12.5
496	6	19.5	18.5	16.5	16.5	14.5	12.5	15.5	14.5	11.5	11.5
503	6	20.5	18.5	16.5	18.5	12.5	14.5	14.5	14.5	10.5	12.5
510	6	19.5	20.5	16.5	17.5	12.5	14.5	16.5	16.5	10.5	11.5
522	6	18.5	19.5	18.5	18.5	14.5	13.5	15.5	15.5	11.5	12.5
527	6	19.5	19.5	17.5	18.5	13.5	14.5	15.5	14.5	10.5	10.5
545	6	18.5	18.5	17.5	16.5	14.5	14.5	14.5	16.5	12.5	11.5
593	6	18.5	20.5	18.5	18.5	14.5	14.5	15.5	16.5	12.5	11.5
613	6	19.5	20.5	16.5	18.5	12.5	13.5	14.5	14.5	11.5	10.5
615	6	19.5	18.5	17.5	17.5	14.5	13.5	16.5	15.5	10.5	12.5
616	6	19.5	20.5	18.5	17.5	14.5	13.5	14.5	16.5	10.5	11.5
617	6	18.5	19.5	17.5	16.5	13.5	12.5	16.5	15.5	12.5	11.5
636	6	25.5	25.5	24.5	24.5	19.5	19.5	21.5	22.5	17.5	17.5
654	6	18.5	18.5	17.5	16.5	14.5	13.5	14.5	15.5	12.5	12.5
666	6	20.5	20.5	18.5	16.5	12.5	12.5	14.5	14.5	10.5	12.5
670	6	19.5	20.5	18.5	18.5	13.5	14.5	14.5	14.5	12.5	10.5
717	6	20.5	18.5	18.5	17.5	12.5	13.5	16.5	16.5	12.5	12.5
723	6	18.5	19.5	17.5	18.5	14.5	14.5	15.5	14.5	10.5	11.5
763	6	19.5	19.5	17.5	17.5	13.5	12.5	15.5	16.5	12.5	12.5
768	6	20.5	19.5	16.5	17.5	13.5	14.5	14.5	14.5	12.5	11.5
782	6	20.5	20.5	18.5	17.5	12.5	14.5	15.5	15.5	12.5	10.5
785	6	19.5	18.5	18.5	17.5	13.5	13.5	16.5	14.5	10.5	10.5
801	6	19.5	18.5	18.5	16.5	13.5	13.5	14.5	14.5	11.5	12.5
813	6	18.5	20.5	18.5	16.5	12.5	13.5	14.5	15.5	10.5	12.5
833	6	19.5	19.5	17.5	18.5	13.5	12.5	14.5	14.5	12.5	12.5
846	6	18.5	19.5	18.5	16.5	12.5	14.5	16.5	15.5	10.5	12.5
880	6	18.5	20.5	17.5	18.5	14.5	12.5	14.5	15.5	12.5	12.5
908	6	19.5	20.5	18.5	17.5	13.5	14.5	16.5	14.5	10.5	11.5
922	6	20.5	19.5	17.5	16.5	12.5	12.5	16.5	15.5	12.5	12.5
970	6	18.5	19.5	16.5	16.5	14.5	12.5	14.5	15.5	11.5	11.5
992	6	18.5	19.5	18.5	16.5	12.5	14.5	16.5	15.5	10.5	10.5
993	6	19.5	19.5	18.5	16.5	12.5	12.5	15.5	15.5	11.5	10.5
1001	6	18.5	20.5	18.5	18.5	12.5	13.5	15.5	14.5	11.5	12.5
1011	6	20.5	20.5	18.5	17.5	14.5	12.5	16.5	16.5	11.5	11.5
1045	6	20.5	18.5	17.5	18.5	12.5	13.5	16.5	15.5	10.5	10.5
1048	6	19.5	18.5	18.5	18.5	14.5	13.5	16.5	14.5	12.5	11.5
1050	6	19.5	18.5	17.5	18.5	14.5	14.5	16.5	14.5	12.5	12.5
1054	6	20.5	20.5	17.5	18.5	13.5	14.5	14.5	14.5	11.5	11.5
1055	6	19.5	20.5	18.5	18.5	13.5	14.5	14.5	16.5	11.5	12.5
1057	6	19.5	20.5	17.5	18.5	13.5	13.5	15.5	15.5	11.5	12.5
1087	6	18.5	19.5	18.5	16.5	14.5	12.5	14.5	16.5	11.5	12.5
1150	6	20.5	18.5	16.5	16.5	13.5	12.5	16.5	16.5	12.5	11.5
1160	6	18.5	18.5	17.5	17.5	14.5	13.5	15.5	14.5	12.5	10.5
1161	6	19.5	20.5	16.5	18.5	13.5	12.5	14.5	16.5	11.5	10.5
1163	6	19.5	19.5	17.5	16.5	12.5	14.5	16.5	16.5	11.5	11.5
1170	6	29.5	28.5	27.5	28.5	23.5	23.5	24.5	24.5	21.5	22.5
1173	6	18.5	18.5	18.5	18.5	13.5	12.5	15.5	16.5	10.5	10.5
1178	6	19.5	20.5	17.5	17.5	12.5	14.5	14.5	15.5	11.5	11.5
1181	6	20.5	18.5	16.5	16.5	13.5	13.5	16.5	16.5	10.5	10.5
1212	6	20.5	19.5	16.5	18.5	14.5	12.5	14.5	15.5	10.5	12.5
1250	6	19.5	18.5	18.5	16.5	12.5	12.5	14.5	15.5	10.5	12.5
1258	6	19.5	19.5	18.5	18.5	13.5	14.5	15.5	16.5	12.5	10.5
1289	6	20.5	19.5	18.5	18.5	12.5	14.5	16.5	16.5	10.5	12.5
1300	6	18.5	19.5	16.5	18.5	14.5	14.5	16.5	16.5	11.5	10.5
1387	6	19.5	18.5	16.5	18.5	13.5	13.5	16.5	16.5	10.5	12.5
1389	6	19.5	20.5	17.5	18.5	14.5	14.5	16.5	15.5	11.5	10.5
1394	6	32.5	33.5	30.5	32.5	26.5	27.5	28.5	30.5	24.5	26.5
1416	6	20.5	19.5	18.5	17.5	14.5	12.5	15.5	14.5	12.5	11.5
1417	6	18.5	18.5	17.5	18.5	12.5	13.5	15.5	16.5	12.5	11.5
1429	6	18.5	20.5	18.5	16.5	12.5	13.5	16.5	14.5	12.5	11.5
1430	6	19.5	18.5	16.5	16.5	12.5	14.5	16.5	15.5	11.5	12.5
1435	6	18.5	19.5	17.5	17.5	14.5	14.5	16.5	14.5	12.5	11.5
1448	6	18.5	20.5	18.5	18.5	14.5	13.5	14.5	14.5	12.5	10.5
1508	6	20.5	20.5	16.5	18.5	14.5	13.5	15.5	15.5	12.5	10.5
1572	6	19.5	20.5	17.5	17.5	14.5	12.5	14.5	16.5	10.5	12.5
1598	6	39.5	38.5	36.5	38.5	34.5	32.5	34.5	34.5	32.5	30.5
1602	6	19.5	18.5	17.5	17.5	13.5	13.5	15.5	16.5	12.5	12.5
1604	6	18.5	18.5	18.5	18.5	14.5	13.5	16.5	16.5	12.5	12.5
1622	6	18.5	19.5	17.5	17.5	12.5	12.5	14.5	15.5	10.5	10.5
1625	6	18.5	18.5	16.5	17.5	13.5	12.5	14.5	14.5	12.5	10.5
1628	6	20.5	19.5	16.5	16.5	12.5	12.5	14.5	15.5	10.5	12.5
1630	6	20.5	18.5	18.5	16.5	12.5	14.5	15.5	16.5	11.5	11.5
1645	6	19.5	19.5	17.5	18.5	14.5	13.5	15.5	16.5	11.5	10.5
1686	6	20.5	19.5	18.5	17.5	14.5	14.5	16.5	16.5	12.5	12.5
1717	6	18.5	20.5	18.5	16.5	12.5	13.5	16.5	14.5	10.5	10.5
1719	6	20.5	20.5	18.5	17.5	12.5	13.5	15.5	16.5	11.5	10.5
1732	6	19.5	19.5	16.5	18.5	13.5	13.5	16.5	16.5	10.5	12.5
1741	6	20.5	18.5	18.5	16.5	12.5	14.5	16.5	14.5	12.5	11.5
1766	6	18.5	18.5	16.5	18.5	12.5	14.5	16.5	14.5	10.5	11.5
1800	6	19.5	20.5	16.5	18.5	13.5	12.5	16.5	14.5	10.5	10.5
12	7	21	19	17	19	14	13	16	17	12	12
34	7	19	19	19	17	15	14	16	16	12	11
35	7	19	19	18	19	15	14	15	16	13	12
42	7	39	40	38	37	33	35	36	35	33	33
46	7	21	21	19	18	14	14	17	16	11	11
69	7	19	19	19	17	14	14	16	17	12	11
83	7	26	27	23	23	21	20	21	23	19	17
85	7	17	19	17	15	12	13	14	14	11	9
100	7	19	19	17	17	14	14	17	17	13	12
112	7	20	20	19	17	15	14	15	16	12	11
117	7	19	20	17	18	15	13	16	15	13	12
181	7	20	21	17	17	14	14	16	16	13	11
192	7	19	21	17	19	15	15	15	16	11	11
194	7	20	19	19	17	14	15	16	15	12	13
235	7	20	19	19	17	14	15	16	15	12	13
237	7	19	19	17	19	13	13	16	16	12	12
296	7	19	20	18	19	15	14	16	15	12	13
297	7	21	20	19	18	13	13	16	15	12	13
303	7	19	19	18	19	13	13	16	16	12	13
316	7	19	21	19	19	14	15	16	16	13	11
322	7	20	19	19	18	14	15	16	16	12	13
370	7	21	20	18	19	13	14	16	16	13	11
383	7	19	21	19	18	13	15	17	15	12	13
422	7	31	31	27	29	23	25	25	25	22	22
448	7	20	20	19	17	14	13	15	16	13	11
459	7	19	20	18	17	14	15	15	17	13	13
464	7	21	21	17	18	14	15	16	15	12	12
474	7	19	21	19	19	14	15	17	15	11	11
484	7	21	19	19	17	14	13	17	17	12	13
496	7	20	19	17	17	15	13	16	15	12	12
503	7	21	19	17	19	13	15	15	15	11	13
510	7	20	21	17	18	13	15	17	17	11	12
522	7	19	20	19	19	15	14	16	16	12	13
527	7	20	20	18	19	14	15	16	15	11	11
545	7	19	19	18	17	15	15	15	17	13	12
593	7	19	21	19	19	15	15	16	17	13	12
613	7	20	21	17	19	13	14	15	15	12	11
615	7	20	19	18	18	15	14	17	16	11	13
616	7	20	21	19	18	15	14	15	17	11	12
617	7	19	20	18	17	14	13	17	16	13	12
636	7	26	26	25	25	20	20	22	23	18	18
654	7	19	19	18	17	15	14	15	16	13	13
666	7	21	21	19	17	13	13	15	15	11	13
670	7	20	21	19	19	14	15	15	15	13	11
717	7	21	19	19	18	13	14	17	17	13	13
723	7	19	20	18	19	15	15	16	15	11	12
763	7	20	20	18	18	14	13	16	17	13	13
768	7	21	20	17	18	14	15	15	15	13	12
782	7	21	21	19	18	13	15	16	16	13	11
785	7	20	19	19	18	14	14	17	15	11	11
801	7	20	19	19	17	14	14	15	15	12	13
813	7	19	21	19	17	13	14	15	16	11	13
833	7	20	20	18	19	14	13	15	15	13	13
846	7	19	20	19	17	13	15	17	16	11	13
880	7	19	21	18	19	15	13	15	16	13	13
908	7	20	21	19	18	14	15	17	15	11	12
922	7	21	20	18	17	13	13	17	16	13	13
970	7	19	20	17	17	15	13	15	16	12	12
992	7	19	20	19	17	13	15	17	16	11	11
993	7	20	20	19	17	13	13	16	16	12	11
1001	7	19	21	19	19	13	14	16	15	12	13
1011	7	21	21	19	18	15	13	17	17	12	12
1045	7	21	19	18	19	13	14	17	16	11	11
1048	7	20	19	19	19	15	14	17	15	13	12
1050	7	20	19	18	19	15	15	17	15	13	13
1054	7	21	21	18	19	14	15	15	15	12	12
1055	7	20	21	19	19	14	15	15	17	12	13
1057	7	20	21	18	19	14	14	16	16	12	13
1087	7	19	20	19	17	15	13	15	17	12	13
1150	7	21	19	17	17	14	13	17	17	13	12
1160	7	19	19	18	18	15	14	16	15	13	11
1161	7	20	21	17	19	14	13	15	17	12	11
1163	7	20	20	18	17	13	15	17	17	12	12
1170	7	30	29	28	29	24	24	25	25	22	23
1173	7	19	19	19	19	14	13	16	17	11	11
1178	7	20	21	18	18	13	15	15	16	12	12
1181	7	21	19	17	17	14	14	17	17	11	11
1212	7	21	20	17	19	15	13	15	16	11	13
1250	7	20	19	19	17	13	13	15	16	11	13
1258	7	20	20	19	19	14	15	16	17	13	11
1289	7	21	20	19	19	13	15	17	17	11	13
1300	7	19	20	17	19	15	15	17	17	12	11
1387	7	20	19	17	19	14	14	17	17	11	13
1389	7	20	21	18	19	15	15	17	16	12	11
1394	7	33	34	31	33	27	28	29	31	25	27
1416	7	21	20	19	18	15	13	16	15	13	12
1417	7	19	19	18	19	13	14	16	17	13	12
1429	7	19	21	19	17	13	14	17	15	13	12
1430	7	20	19	17	17	13	15	17	16	12	13
1435	7	19	20	18	18	15	15	17	15	13	12
1448	7	19	21	19	19	15	14	15	15	13	11
1508	7	21	21	17	19	15	14	16	16	13	11
1572	7	20	21	18	18	15	13	15	17	11	13
1598	7	40	39	37	39	35	33	35	35	33	31
1602	7	20	19	18	18	14	14	16	17	13	13
1604	7	19	19	19	19	15	14	17	17	13	13
1622	7	19	20	18	18	13	13	15	16	11	11
1625	7	19	19	17	18	14	13	15	15	13	11
1628	7	21	20	17	17	13	13	15	16	11	13
1630	7	21	19	19	17	13	15	16	17	12	12
1645	7	20	20	18	19	15	14	16	17	12	11
1686	7	21	20	19	18	15	15	17	17	13	13
1717	7	19	21	19	17	13	14	17	15	11	11
1719	7	21	21	19	18	13	14	16	17	12	11
1732	7	20	20	17	19	14	14	17	17	11	13
1741	7	21	19	19	17	13	15	17	15	13	12
1766	7	19	19	17	19	13	15	17	15	11	12
1800	7	20	21	17	19	14	13	17	15	11	11
12	8	21.5	19.5	17.5	19.5	14.5	13.5	16.5	17.5	12.5	12.5
34	8	19.5	19.5	19.5	17.5	15.5	14.5	16.5	16.5	12.5	11.5
35	8	19.5	19.5	18.5	19.5	15.5	14.5	15.5	16.5	13.5	12.5
42	8	39.5	40.5	38.5	37.5	33.5	35.5	36.5	35.5	33.5	33.5
46	8	21.5	21.5	19.5	18.5	14.5	14.5	17.5	16.5	11.5	11.5
69	8	19.5	19.5	19.5	17.5	14.5	14.5	16.5	17.5	12.5	11.5
83	8	26.5	27.5	23.5	23.5	21.5	20.5	21.5	23.5	19.5	17.5
85	8	17.5	19.5	17.5	15.5	12.5	13.5	14.5	14.5	11.5	9.5
100	8	19.5	19.5	17.5	17.5	14.5	14.5	17.5	17.5	13.5	12.5
112	8	20.5	20.5	19.5	17.5	15.5	14.5	15.5	16.5	12.5	11.5
117	8	19.5	20.5	17.5	18.5	15.5	13.5	16.5	15.5	13.5	12.5
181	8	20.5	21.5	17.5	17.5	14.5	14.5	16.5	16.5	13.5	11.5
192	8	19.5	21.5	17.5	19.5	15.5	15.5	15.5	16.5	11.5	11.5
194	8	20.5	19.5	19.5	17.5	14.5	15.5	16.5	15.5	12.5	13.5
235	8	20.5	19.5	19.5	17.5	14.5	15.5	16.5	15.5	12.5	13.5
237	8	19.5	19.5	17.5	19.5	13.5	13.5	16.5	16.5	12.5	12.5
296	8	19.5	20.5	18.5	19.5	15.5	14.5	16.5	15.5	12.5	13.5
297	8	21.5	20.5	19.5	18.5	13.5	13.5	16.5	15.5	12.5	13.5
303	8	19.5	19.5	18.5	19.5	13.5	13.5	16.5	16.5	12.5	13.5
316	8	19.5	21.5	19.5	19.5	14.5	15.5	16.5	16.5	13.5	11.5
322	8	20.5	19.5	19.5	18.5	14.5	15.5	16.5	16.5	12.5	13.5
370	8	21.5	20.5	18.5	19.5	13.5	14.5	16.5	16.5	13.5	11.5
383	8	19.5	21.5	19.5	18.5	13.5	15.5	17.5	15.5	12.5	13.5
422	8	31.5	31.5	27.5	29.5	23.5	25.5	25.5	25.5	22.5	22.5
448	8	20.5	20.5	19.5	17.5	14.5	13.5	15.5	16.5	13.5	11.5
459	8	19.5	20.5	18.5	17.5	14.5	15.5	15.5	17.5	13.5	13.5
464	8	21.5	21.5	17.5	18.5	14.5	15.5	16.5	15.5	12.5	12.5
474	8	19.5	21.5	19.5	19.5	14.5	15.5	17.5	15.5	11.5	11.5
484	8	21.5	19.5	19.5	17.5	14.5	13.5	17.5	17.5	12.5	13.5
496	8	20.5	19.5	17.5	17.5	15.5	13.5	16.5	15.5	12.5	12.5
503	8	21.5	19.5	17.5	19.5	13.5	15.5	15.5	15.5	11.5	13.5
510	8	20.5	21.5	17.5	18.5	13.5	15.5	17.5	17.5	11.5	12.5
522	8	19.5	20.5	19.5	19.5	15.5	14.5	16.5	16.5	12.5	13.5
527	8	20.5	20.5	18.5	19.5	14.5	15.5	16.5	15.5	11.5	11.5
545	8	19.5	19.5	18.5	17.5	15.5	15.5	15.5	17.5	13.5	12.5
593	8	19.5	21.5	19.5	19.5	15.5	15.5	16.5	17.5	13.5	12.5
613	8	20.5	21.5	17.5	19.5	13.5	14.5	15.5	15.5	12.5	11.5
615	8	20.5	19.5	18.5	18.5	15.5	14.5	17.5	16.5	11.5	13.5
616	8	20.5	21.5	19.5	18.5	15.5	14.5	15.5	17.5	11.5	12.5
617	8	19.5	20.5	18.5	17.5	14.5	13.5	17.5	16.5	13.5	12.5
636	8	26.5	26.5	25.5	25.5	20.5	20.5	22.5	23.5	18.5	18.5
654	8	19.5	19.5	18.5	17.5	15.5	14.5	15.5	16.5	13.5	13.5
666	8	21.5	21.5	19.5	17.5	13.5	13.5	15.5	15.5	11.5	13.5
670	8	20.5	21.5	19.5	19.5	14.5	15.5	15.5	15.5	13.5	11.5
717	8	21.5	19.5	19.5	18.5	13.5	14.5	17.5	17.5	13.5	13.5
723	8	19.5	20.5	18.5	19.5	15.5	15.5	16.5	15.5	11.5	12.5
763	8	20.5	20.5	18.5	18.5	14.5	13.5	16.5	17.5	13.5	13.5
768	8	21.5	20.5	17.5	18.5	14.5	15.5	15.5	15.5	13.5	12.5
782	8	21.5	21.5	19.5	18.5	13.5	15.5	16.5	16.5	13.5	11.5
785	8	20.5	19.5	19.5	18.5	14.5	14.5	17.5	15.5	11.5	11.5
801	8	20.5	19.5	19.5	17.5	14.5	14.5	15.5	15.5	12.5	13.5
813	8	19.5	21.5	19.5	17.5	13.5	14.5	15.5	16.5	11.5	13.5
833	8	20.5	20.5	18.5	19.5	14.5	13.5	15.5	15.5	13.5	13.5
846	8	19.5	20.5	19.5	17.5	13.5	15.5	17.5	16.5	11.5	13.5
880	8	19.5	21.5	18.5	19.5	15.5	13.5	15.5	16.5	13.5	13.5
908	8	20.5	21.5	19.5	18.5	14.5	15.5	17.5	15.5	11.5	12.5
922	8	21.5	20.5	18.5	17.5	13.5	13.5	17.5	16.5	13.5	13.5
970	8	19.5	20.5	17.5	17.5	15.5	13.5	15.5	16.5	12.5	12.5
992	8	19.5	20.5	19.5	17.5	13.5	15.5	17.5	16.5	11.5	11.5
993	8	20.5	20.5	19.5	17.5	13.5	13.5	16.5	16.5	12.5	11.5
1001	8	19.5	21.5	19.5	19.5	13.5	14.5	16.5	15.5	12.5	13.5
1011	8	21.5	21.5	19.5	18.5	15.5	13.5	17.5	17.5	12.5	12.5
1045	8	21.5	19.5	18.5	19.5	13.5	14.5	17.5	16.5	11.5	11.5
1048	8	20.5	19.5	19.5	19.5	15.5	14.5	17.5	15.5	13.5	12.5
1050	8	20.5	19.5	18.5	19.5	15.5	15.5	17.5	15.5	13.5	13.5
1054	8	21.5	21.5	18.5	19.5	14.5	15.5	15.5	15.5	12.5	12.5
