N	D	1	2	3	4	5	6	7	8	9	10
1376	2	14.5	14.5	13.5	13.5	9.5	9.5	10.5	11.5	8.5	7.5
1400	2	23.5	21.5	21.5	20.5	17.5	17.5	19.5	17.5	15.5	15.5
1409	2	16.5	16.5	12.5	13.5	8.5	10.5	12.5	11.5	7.5	7.5
1421	2	22.5	23.5	21.5	20.5	15.5	15.5	17.5	18.5	15.5	14.5
1422	2	15.5	15.5	12.5	12.5	8.5	10.5	12.5	11.5	8.5	6.5
1423	2	23.5	23.5	19.5	21.5	16.5	17.5	19.5	19.5	14.5	13.5
1427	2	16.5	14.5	12.5	13.5	8.5	9.5	11.5	11.5	8.5	7.5
1428	2	14.5	16.5	13.5	14.5	8.5	9.5	10.5	11.5	6.5	7.5
1432	2	14.5	14.5	12.5	14.5	10.5	9.5	10.5	11.5	7.5	7.5
1440	2	14.5	14.5	14.5	12.5	8.5	9.5	10.5	12.5	8.5	8.5
1445	2	14.5	15.5	14.5	13.5	8.5	9.5	10.5	10.5	7.5	6.5
1462	2	15.5	16.5	12.5	12.5	9.5	10.5	12.5	11.5	7.5	8.5
1463	2	16.5	15.5	13.5	14.5	9.5	8.5	10.5	11.5	8.5	8.5
1468	2	15.5	15.5	14.5	12.5	10.5	10.5	10.5	12.5	7.5	7.5
1490	2	15.5	15.5	14.5	12.5	10.5	9.5	12.5	12.5	6.5	8.5
1493	2	14.5	16.5	12.5	14.5	8.5	9.5	12.5	10.5	6.5	6.5
1494	2	15.5	15.5	12.5	14.5	10.5	10.5	11.5	12.5	7.5	6.5
1514	2	15.5	14.5	12.5	12.5	8.5	10.5	10.5	12.5	7.5	6.5
1522	2	14.5	16.5	13.5	13.5	10.5	9.5	12.5	12.5	6.5	6.5
1526	2	15.5	14.5	12.5	14.5	9.5	10.5	10.5	12.5	7.5	7.5
1529	2	15.5	15.5	13.5	14.5	9.5	8.5	10.5	10.5	7.5	6.5
1539	2	16.5	16.5	12.5	14.5	9.5	9.5	10.5	12.5	6.5	7.5
1546	2	15.5	15.5	14.5	13.5	8.5	8.5	11.5	12.5	6.5	7.5
1553	2	16.5	15.5	12.5	14.5	10.5	10.5	12.5	10.5	6.5	6.5
1559	2	15.5	14.5	14.5	12.5	8.5	10.5	11.5	10.5	8.5	7.5
1561	2	16.5	16.5	14.5	13.5	9.5	9.5	11.5	11.5	7.5	8.5
1580	2	16.5	15.5	13.5	12.5	10.5	10.5	12.5	11.5	7.5	7.5
1582	2	14.5	14.5	14.5	13.5	10.5	10.5	11.5	12.5	6.5	7.5
1585	2	14.5	16.5	13.5	14.5	8.5	8.5	12.5	10.5	7.5	7.5
1591	2	15.5	15.5	13.5	14.5	10.5	10.5	10.5	10.5	8.5	7.5
1609	2	15.5	15.5	12.5	13.5	8.5	10.5	12.5	10.5	8.5	6.5
1611	2	14.5	15.5	14.5	14.5	8.5	10.5	10.5	11.5	8.5	6.5
1612	2	29.5	29.5	27.5	27.5	24.5	22.5	24.5	26.5	21.5	22.5
1628	2	15.5	15.5	12.5	14.5	8.5	10.5	12.5	12.5	8.5	7.5
1637	2	16.5	14.5	13.5	13.5	9.5	8.5	12.5	11.5	8.5	7.5
1646	2	16.5	15.5	12.5	13.5	10.5	9.5	12.5	12.5	7.5	8.5
1648	2	23.5	23.5	21.5	19.5	17.5	17.5	18.5	19.5	15.5	14.5
1650	2	15.5	16.5	13.5	13.5	8.5	8.5	11.5	11.5	6.5	6.5
1656	2	15.5	16.5	12.5	14.5	9.5	9.5	10.5	12.5	7.5	7.5
1659	2	15.5	16.5	14.5	14.5	10.5	9.5	10.5	10.5	7.5	8.5
1664	2	15.5	15.5	14.5	14.5	9.5	10.5	11.5	10.5	6.5	6.5
1669	2	16.5	14.5	14.5	14.5	10.5	10.5	10.5	10.5	6.5	7.5
1672	2	16.5	14.5	12.5	14.5	9.5	9.5	10.5	11.5	8.5	8.5
1673	2	16.5	14.5	14.5	13.5	10.5	9.5	11.5	10.5	7.5	8.5
1683	2	16.5	15.5	14.5	13.5	10.5	9.5	11.5	10.5	8.5	6.5
1689	2	16.5	14.5	12.5	14.5	9.5	8.5	11.5	11.5	7.5	7.5
1696	2	16.5	16.5	14.5	14.5	10.5	9.5	11.5	12.5	7.5	7.5
1702	2	15.5	14.5	14.5	14.5	8.5	8.5	12.5	10.5	7.5	6.5
1710	2	14.5	15.5	13.5	12.5	10.5	8.5	12.5	11.5	7.5	6.5
1711	2	16.5	15.5	13.5	14.5	9.5	10.5	11.5	10.5	8.5	7.5
1714	2	15.5	14.5	14.5	14.5	10.5	9.5	12.5	11.5	7.5	8.5
1728	2	30.5	28.5	27.5	26.5	23.5	23.5	26.5	25.5	22.5	21.5
1745	2	14.5	16.5	14.5	12.5	8.5	10.5	12.5	11.5	6.5	6.5
1747	2	16.5	14.5	13.5	12.5	8.5	10.5	10.5	11.5	8.5	6.5
1748	2	16.5	16.5	12.5	13.5	8.5	10.5	12.5	11.5	7.5	8.5
1750	2	16.5	16.5	12.5	13.5	9.5	9.5	10.5	11.5	8.5	8.5
1755	2	14.5	16.5	12.5	12.5	10.5	9.5	11.5	10.5	6.5	7.5
1756	2	16.5	14.5	14.5	13.5	10.5	8.5	12.5	12.5	7.5	7.5
1757	2	16.5	15.5	13.5	13.5	8.5	9.5	11.5	10.5	7.5	7.5
1760	2	17.5	19.5	17.5	15.5	11.5	13.5	13.5	14.5	9.5	10.5
1761	2	14.5	14.5	11.5	11.5	6.5	7.5	10.5	10.5	6.5	4.5
1763	2	14.5	14.5	13.5	13.5	10.5	8.5	10.5	12.5	8.5	8.5
1774	2	14.5	16.5	12.5	12.5	8.5	10.5	10.5	10.5	7.5	7.5
1777	2	16.5	14.5	14.5	14.5	9.5	10.5	11.5	10.5	6.5	8.5
1787	2	15.5	14.5	14.5	14.5	8.5	10.5	10.5	12.5	7.5	8.5
1789	2	14.5	15.5	13.5	12.5	10.5	8.5	10.5	11.5	7.5	8.5
1791	2	15.5	14.5	13.5	12.5	9.5	8.5	10.5	10.5	8.5	6.5
1792	2	15.5	15.5	14.5	14.5	8.5	10.5	10.5	11.5	7.5	6.5
1795	2	14.5	15.5	13.5	12.5	8.5	8.5	12.5	11.5	6.5	8.5
1802	2	16.5	15.5	12.5	14.5	9.5	8.5	10.5	11.5	7.5	7.5
1803	2	15.5	15.5	12.5	12.5	8.5	8.5	10.5	11.5	6.5	7.5
1811	2	15.5	16.5	13.5	12.5	9.5	9.5	11.5	11.5	7.5	6.5
1827	2	14.5	15.5	12.5	14.5	10.5	9.5	12.5	12.5	8.5	7.5
1828	2	16.5	14.5	13.5	14.5	10.5	8.5	11.5	11.5	6.5	8.5
1830	2	16.5	15.5	12.5	14.5	10.5	9.5	10.5	11.5	7.5	8.5
1835	2	15.5	15.5	14.5	12.5	8.5	9.5	10.5	11.5	8.5	6.5
1838	2	0	0	0	0	0	0	0	0	0	0
253	3	14	16	13	13	10	10	11	12	6	8
265	3	14	14	13	12	9	8	10	12	8	8
268	3	19	17	16	17	11	13	15	13	11	10
271	3	16	16	14	13	9	10	10	11	7	6
275	3	16	15	14	13	8	8	12	12	6	7
282	3	16	15	13	13	9	10	10	12	8	7
286	3	29	29	26	28	22	22	24	24	21	20
294	3	15	16	14	12	8	10	12	10	6	8
302	3	13	13	12	10	6	6	10	9	5	6
305	3	16	16	14	14	9	8	10	10	6	7
320	3	15	15	13	13	9	10	10	10	6	7
323	3	12	13	12	12	6	6	9	9	5	5
328	3	15	16	13	13	10	9	11	11	8	7
331	3	14	14	12	13	9	10	11	11	8	6
339	3	13	13	10	11	6	6	8	9	6	6
348	3	14	15	14	13	10	8	12	10	7	7
350	3	14	14	13	12	8	8	10	10	8	6
351	3	15	15	13	12	8	10	10	12	6	6
352	3	16	16	12	12	9	10	12	11	8	7
362	3	15	16	13	12	10	10	11	10	7	7
376	3	16	15	14	14	10	8	12	10	6	6
377	3	14	14	12	13	8	8	12	10	7	6
392	3	15	14	12	13	8	9	12	11	8	6
404	3	16	16	13	13	8	9	10	12	7	8
406	3	16	14	12	14	8	9	10	10	8	6
410	3	29	28	26	26	22	23	26	24	20	22
419	3	15	14	14	14	9	8	12	12	6	6
429	3	14	14	12	14	8	8	12	11	6	6
439	3	16	16	14	12	9	10	11	12	7	8
444	3	16	15	14	13	10	8	10	11	6	6
450	3	16	14	14	12	8	10	11	10	7	7
454	3	14	14	14	14	10	9	10	10	6	7
457	3	16	16	13	14	8	8	12	11	6	6
465	3	14	16	12	14	9	8	10	10	6	6
468	3	22	21	20	20	17	16	17	18	15	14
497	3	16	14	14	14	10	8	11	12	7	8
501	3	14	15	12	13	10	8	12	10	8	7
502	3	14	16	13	13	9	10	12	12	6	8
508	3	16	16	13	14	9	8	10	11	8	6
513	3	14	15	13	13	10	8	12	12	7	7
514	3	16	14	13	14	10	9	12	12	8	7
521	3	15	16	12	14	10	9	10	12	8	8
536	3	15	14	14	13	9	9	11	11	7	6
537	3	16	16	12	13	8	9	11	10	8	7
540	3	14	15	14	13	8	8	10	11	6	8
542	3	14	14	14	12	10	10	12	12	8	7
544	3	16	15	13	13	9	8	11	11	7	8
547	3	14	16	14	12	8	9	11	10	6	6
550	3	16	15	14	14	8	9	12	10	6	6
562	3	14	16	12	12	8	8	10	10	6	7
565	3	16	14	14	12	8	8	12	11	7	7
577	3	14	16	13	14	10	10	11	12	6	6
579	3	14	14	13	12	10	8	11	12	6	8
591	3	14	14	13	13	9	10	10	11	7	8
602	3	14	14	13	14	9	10	11	10	7	7
610	3	14	15	12	14	9	10	11	10	7	6
613	3	16	15	14	14	10	8	11	12	6	8
615	3	14	15	14	12	9	8	10	11	6	6
621	3	15	14	13	12	8	10	12	11	6	6
625	3	14	15	13	14	8	10	11	11	7	7
626	3	15	16	12	12	8	8	10	10	7	7
627	3	16	14	13	14	9	10	11	10	8	8
628	3	15	15	13	14	10	8	10	12	7	6
630	3	13	13	10	12	6	8	8	10	6	4
634	3	12	12	11	10	6	7	10	8	5	6
644	3	12	12	11	10	6	7	10	8	5	6
645	3	22	22	21	20	15	16	18	18	15	13
652	3	14	14	13	12	9	9	10	12	6	6
656	3	14	14	12	14	10	8	10	11	8	7
662	3	15	14	12	14	8	10	12	10	8	6
683	3	43	42	41	40	37	37	39	39	34	35
693	3	15	14	12	12	8	10	11	10	6	8
697	3	15	15	13	14	8	10	10	11	6	6
708	3	14	16	13	13	10	9	12	11	8	6
710	3	14	15	12	13	9	9	11	10	7	6
712	3	14	15	12	12	10	10	12	10	8	8
721	3	15	16	13	12	9	8	11	10	7	7
728	3	12	12	11	10	8	8	9	9	4	5
744	3	15	16	13	12	8	8	12	12	8	6
746	3	15	15	12	14	9	9	12	12	6	7
760	3	14	16	14	13	8	10	12	11	8	8
765	3	16	15	12	13	9	8	10	12	7	7
796	3	15	16	12	14	9	8	11	12	7	7
800	3	14	14	11	12	8	7	9	10	4	6
802	3	14	15	12	12	10	8	11	12	8	8
816	3	15	15	14	12	8	10	12	11	6	7
821	3	13	14	12	10	7	7	10	8	4	6
827	3	15	16	12	13	8	10	10	11	8	8
831	3	14	14	12	12	10	8	12	10	8	6
834	3	16	14	14	13	10	9	12	12	7	8
839	3	14	16	12	12	9	9	11	12	8	6
840	3	14	16	12	14	10	8	12	12	7	8
844	3	15	14	13	12	10	10	10	11	6	7
855	3	14	14	14	14	8	8	10	10	6	6
868	3	15	14	14	13	9	9	12	10	6	6
877	3	16	16	12	12	10	10	10	11	8	6
889	3	15	15	12	14	9	8	10	11	7	7
901	3	15	14	14	14	10	8	10	12	7	6
933	3	14	14	13	13	8	9	12	12	6	7
934	3	16	14	13	12	8	10	10	10	7	8
947	3	16	15	14	13	8	8	12	11	8	6
949	3	16	16	13	14	8	8	11	12	6	6
951	3	16	16	14	14	8	8	11	10	7	6
956	3	23	23	21	19	16	15	17	17	15	13
968	3	15	16	12	12	8	10	10	12	8	8
972	3	23	21	19	20	15	16	17	17	14	15
974	3	15	15	12	12	9	9	12	12	8	8
977	3	16	15	14	13	8	10	12	12	6	7
983	3	16	14	12	12	10	8	12	11	8	7
987	3	16	14	14	12	8	9	12	11	6	6
988	3	16	14	14	12	8	10	10	11	7	7
990	3	15	15	14	13	9	9	12	11	6	8
994	3	16	15	14	13	8	10	12	11	7	7
997	3	16	14	12	13	10	9	11	10	7	6
998	3	15	15	12	13	9	9	12	12	8	8
1011	3	14	16	12	14	9	9	12	12	7	8
1041	3	16	16	12	12	8	10	10	10	6	6
1042	3	16	16	13	13	10	8	10	11	8	8
1052	3	16	15	12	13	9	10	12	10	6	7
1068	3	14	16	14	13	10	9	12	12	8	8
1070	3	22	22	19	19	17	16	17	19	13	14
1071	3	15	16	13	12	10	10	11	11	6	7
1074	3	16	14	12	14	8	9	12	10	6	7
1086	3	14	15	12	14	8	8	12	11	6	8
1090	3	16	16	14	12	10	8	11	12	7	6
1096	3	15	15	13	12	8	9	10	11	8	7
1099	3	15	15	13	13	10	8	10	11	6	6
1102	3	14	15	13	14	8	10	12	10	8	8
1106	3	15	15	12	14	10	8	12	11	8	6
1108	3	15	16	13	12	9	9	11	11	6	6
1109	3	14	15	13	13	10	9	12	12	7	8
1121	3	16	16	12	13	8	10	12	10	8	7
1122	3	21	22	21	19	16	15	17	18	15	14
1134	3	15	14	13	12	10	10	11	10	7	7
1142	3	14	14	14	12	10	8	12	10	6	6
1144	3	16	15	14	12	8	9	12	10	7	8
1145	3	15	16	14	13	9	8	10	10	7	6
1148	3	15	14	14	13	8	10	11	12	7	7
1153	3	16	15	13	13	8	8	10	10	8	6
1154	3	16	16	13	14	10	9	11	12	6	8
1158	3	16	15	13	12	10	9	11	11	6	8
1174	3	15	15	13	14	9	10	12	11	8	8
1175	3	15	14	14	14	8	8	12	10	7	6
1187	3	15	15	12	13	10	9	10	11	6	8
1191	3	14	14	12	14	10	8	12	12	6	7
1192	3	16	15	12	13	8	8	11	10	7	6
1193	3	15	14	12	13	8	8	12	12	6	6
1211	3	16	15	14	12	8	8	11	10	7	6
1213	3	15	16	14	13	10	8	12	12	8	7
1229	3	15	16	12	14	10	8	11	11	7	6
1236	3	16	15	14	13	9	9	10	12	7	7
1241	3	15	14	12	12	10	9	12	11	8	6
1242	3	16	16	13	14	9	10	12	10	8	7
1246	3	15	16	12	14	8	10	10	11	6	7
1257	3	15	16	12	14	10	8	11	10	7	8
1269	3	14	16	12	12	9	8	11	10	8	6
1281	3	16	14	13	14	9	9	12	11	7	8
1282	3	14	14	13	12	9	9	11	12	6	7
1288	3	16	16	14	12	8	10	11	10	6	7
1290	3	15	16	12	12	10	10	12	12	7	8
1295	3	14	14	14	12	8	8	12	11	8	7
1307	3	14	16	14	14	10	10	10	10	7	8
1308	3	16	15	14	13	9	10	11	11	6	8
1309	3	14	15	12	12	8	10	11	12	8	6
1319	3	14	15	13	13	10	10	11	12	7	6
1326	3	15	16	12	14	8	10	10	10	6	6
1330	3	15	14	13	12	8	10	10	10	7	8
1332	3	14	14	13	14	9	9	11	10	7	7
1343	3	16	14	14	14	9	8	11	11	6	8
1344	3	16	16	14	12	10	10	12	10	6	8
1346	3	15	15	13	14	8	8	11	12	7	7
1355	3	15	14	14	12	9	8	12	12	7	6
1356	3	14	15	14	14	10	9	12	11	7	8
1371	3	21	23	21	21	17	16	19	17	15	13
1374	3	16	14	12	13	9	9	12	11	8	8
1376	3	14	14	13	13	9	9	10	11	8	7
1400	3	23	21	21	20	17	17	19	17	15	15
1409	3	16	16	12	13	8	10	12	11	7	7
1421	3	22	23	21	20	15	15	17	18	15	14
1422	3	15	15	12	12	8	10	12	11	8	6
1423	3	23	23	19	21	16	17	19	19	14	13
1427	3	16	14	12	13	8	9	11	11	8	7
1428	3	14	16	13	14	8	9	10	11	6	7
1432	3	14	14	12	14	10	9	10	11	7	7
1440	3	14	14	14	12	8	9	10	12	8	8
1445	3	14	15	14	13	8	9	10	10	7	6
1462	3	15	16	12	12	9	10	12	11	7	8
1463	3	16	15	13	14	9	8	10	11	8	8
1468	3	15	15	14	12	10	10	10	12	7	7
1490	3	15	15	14	12	10	9	12	12	6	8
1493	3	14	16	12	14	8	9	12	10	6	6
1494	3	15	15	12	14	10	10	11	12	7	6
1514	3	15	14	12	12	8	10	10	12	7	6
1522	3	14	16	13	13	10	9	12	12	6	6
1526	3	15	14	12	14	9	10	10	12	7	7
1529	3	15	15	13	14	9	8	10	10	7	6
1539	3	16	16	12	14	9	9	10	12	6	7
1546	3	15	15	14	13	8	8	11	12	6	7
1553	3	16	15	12	14	10	10	12	10	6	6
1559	3	15	14	14	12	8	10	11	10	8	7
1561	3	16	16	14	13	9	9	11	11	7	8
1580	3	16	15	13	12	10	10	12	11	7	7
1582	3	14	14	14	13	10	10	11	12	6	7
1585	3	14	16	13	14	8	8	12	10	7	7
1591	3	15	15	13	14	10	10	10	10	8	7
1609	3	15	15	12	13	8	10	12	10	8	6
1611	3	14	15	14	14	8	10	10	11	8	6
1612	3	29	29	27	27	24	22	24	26	21	22
1628	3	15	15	12	14	8	10	12	12	8	7
1637	3	16	14	13	13	9	8	12	11	8	7
1646	3	16	15	12	13	10	9	12	12	7	8
1648	3	23	23	21	19	17	17	18	19	15	14
1650	3	15	16	13	13	8	8	11	11	6	6
1656	3	15	16	12	14	9	9	10	12	7	7
1659	3	15	16	14	14	10	9	10	10	7	8
1664	3	15	15	14	14	9	10	11	10	6	6
1669	3	16	14	14	14	10	10	10	10	6	7
1672	3	16	14	12	14	9	9	10	11	8	8
1673	3	16	14	14	13	10	9	11	10	7	8
1683	3	16	15	14	13	10	9	11	10	8	6
1689	3	16	14	12	14	9	8	11	11	7	7
1696	3	16	16	14	14	10	9	11	12	7	7
1702	3	15	14	14	14	8	8	12	10	7	6
1710	3	14	15	13	12	10	8	12	11	7	6
1711	3	16	15	13	14	9	10	11	10	8	7
1714	3	15	14	14	14	10	9	12	11	7	8
1728	3	30	28	27	26	23	23	26	25	22	21
1745	3	14	16	14	12	8	10	12	11	6	6
1747	3	16	14	13	12	8	10	10	11	8	6
1748	3	16	16	12	13	8	10	12	11	7	8
1750	3	16	16	12	13	9	9	10	11	8	8
1755	3	14	16	12	12	10	9	11	10	6	7
1756	3	16	14	14	13	10	8	12	12	7	7
1757	3	16	15	13	13	8	9	11	10	7	7
1760	3	17	19	17	15	11	13	13	14	9	10
1761	3	14	14	11	11	6	7	10	10	6	4
1763	3	14	14	13	13	10	8	10	12	8	8
1774	3	14	16	12	12	8	10	10	10	7	7
1777	3	16	14	14	14	9	10	11	10	6	8
1787	3	15	14	14	14	8	10	10	12	7	8
1789	3	14	15	13	12	10	8	10	11	7	8
1791	3	15	14	13	12	9	8	10	10	8	6
1792	3	15	15	14	14	8	10	10	11	7	6
1795	3	14	15	13	12	8	8	12	11	6	8
1802	3	16	15	12	14	9	8	10	11	7	7
1803	3	15	15	12	12	8	8	10	11	6	7
1811	3	15	16	13	12	9	9	11	11	7	6
1827	3	14	15	12	14	10	9	12	12	8	7
1828	3	16	14	13	14	10	8	11	11	6	8
1830	3	16	15	12	14	10	9	10	11	7	8
1835	3	15	15	14	12	8	9	10	11	8	6
1838	3	0	0	0	0	0	0	0	0	0	0
253	4	13.5	15.5	12.5	12.5	9.5	9.5	10.5	11.5	5.5	7.5
265	4	13.5	13.5	12.5	11.5	8.5	7.5	9.5	11.5	7.5	7.5
268	4	18.5	16.5	15.5	16.5	10.5	12.5	14.5	12.5	10.5	9.5
271	4	15.5	15.5	13.5	12.5	8.5	9.5	9.5	10.5	6.5	5.5
275	4	15.5	14.5	13.5	12.5	7.5	7.5	11.5	11.5	5.5	6.5
282	4	15.5	14.5	12.5	12.5	8.5	9.5	9.5	11.5	7.5	6.5
286	4	28.5	28.5	25.5	27.5	21.5	21.5	23.5	23.5	20.5	19.5
294	4	14.5	15.5	13.5	11.5	7.5	9.5	11.5	9.5	5.5	7.5
302	4	12.5	12.5	11.5	9.5	5.5	5.5	9.5	8.5	4.5	5.5
305	4	15.5	15.5	13.5	13.5	8.5	7.5	9.5	9.5	5.5	6.5
320	4	14.5	14.5	12.5	12.5	8.5	9.5	9.5	9.5	5.5	6.5
323	4	11.5	12.5	11.5	11.5	5.5	5.5	8.5	8.5	4.5	4.5
328	4	14.5	15.5	12.5	12.5	9.5	8.5	10.5	10.5	7.5	6.5
331	4	13.5	13.5	11.5	12.5	8.5	9.5	10.5	10.5	7.5	5.5
339	4	12.5	12.5	9.5	10.5	5.5	5.5	7.5	8.5	5.5	5.5
348	4	13.5	14.5	13.5	12.5	9.5	7.5	11.5	9.5	6.5	6.5
350	4	13.5	13.5	12.5	11.5	7.5	7.5	9.5	9.5	7.5	5.5
351	4	14.5	14.5	12.5	11.5	7.5	9.5	9.5	11.5	5.5	5.5
352	4	15.5	15.5	11.5	11.5	8.5	9.5	11.5	10.5	7.5	6.5
362	4	14.5	15.5	12.5	11.5	9.5	9.5	10.5	9.5	6.5	6.5
376	4	15.5	14.5	13.5	13.5	9.5	7.5	11.5	9.5	5.5	5.5
377	4	13.5	13.5	11.5	12.5	7.5	7.5	11.5	9.5	6.5	5.5
392	4	14.5	13.5	11.5	12.5	7.5	8.5	11.5	10.5	7.5	5.5
404	4	15.5	15.5	12.5	12.5	7.5	8.5	9.5	11.5	6.5	7.5
406	4	15.5	13.5	11.5	13.5	7.5	8.5	9.5	9.5	7.5	5.5
410	4	28.5	27.5	25.5	25.5	21.5	22.5	25.5	23.5	19.5	21.5
419	4	14.5	13.5	13.5	13.5	8.5	7.5	11.5	11.5	5.5	5.5
429	4	13.5	13.5	11.5	13.5	7.5	7.5	11.5	10.5	5.5	5.5
439	4	15.5	15.5	13.5	11.5	8.5	9.5	10.5	11.5	6.5	7.5
444	4	15.5	14.5	13.5	12.5	9.5	7.5	9.5	10.5	5.5	5.5
450	4	15.5	13.5	13.5	11.5	7.5	9.5	10.5	9.5	6.5	6.5
454	4	13.5	13.5	13.5	13.5	9.5	8.5	9.5	9.5	5.5	6.5
457	4	15.5	15.5	12.5	13.5	7.5	7.5	11.5	10.5	5.5	5.5
465	4	13.5	15.5	11.5	13.5	8.5	7.5	9.5	9.5	5.5	5.5
468	4	21.5	20.5	19.5	19.5	16.5	15.5	16.5	17.5	14.5	13.5
497	4	15.5	13.5	13.5	13.5	9.5	7.5	10.5	11.5	6.5	7.5
501	4	13.5	14.5	11.5	12.5	9.5	7.5	11.5	9.5	7.5	6.5
502	4	13.5	15.5	12.5	12.5	8.5	9.5	11.5	11.5	5.5	7.5
508	4	15.5	15.5	12.5	13.5	8.5	7.5	9.5	10.5	7.5	5.5
513	4	13.5	14.5	12.5	12.5	9.5	7.5	11.5	11.5	6.5	6.5
514	4	15.5	13.5	12.5	13.5	9.5	8.5	11.5	11.5	7.5	6.5
521	4	14.5	15.5	11.5	13.5	9.5	8.5	9.5	11.5	7.5	7.5
536	4	14.5	13.5	13.5	12.5	8.5	8.5	10.5	10.5	6.5	5.5
537	4	15.5	15.5	11.5	12.5	7.5	8.5	10.5	9.5	7.5	6.5
540	4	13.5	14.5	13.5	12.5	7.5	7.5	9.5	10.5	5.5	7.5
542	4	13.5	13.5	13.5	11.5	9.5	9.5	11.5	11.5	7.5	6.5
544	4	15.5	14.5	12.5	12.5	8.5	7.5	10.5	10.5	6.5	7.5
547	4	13.5	15.5	13.5	11.5	7.5	8.5	10.5	9.5	5.5	5.5
550	4	15.5	14.5	13.5	13.5	7.5	8.5	11.5	9.5	5.5	5.5
562	4	13.5	15.5	11.5	11.5	7.5	7.5	9.5	9.5	5.5	6.5
565	4	15.5	13.5	13.5	11.5	7.5	7.5	11.5	10.5	6.5	6.5
577	4	13.5	15.5	12.5	13.5	9.5	9.5	10.5	11.5	5.5	5.5
579	4	13.5	13.5	12.5	11.5	9.5	7.5	10.5	11.5	5.5	7.5
591	4	13.5	13.5	12.5	12.5	8.5	9.5	9.5	10.5	6.5	7.5
602	4	13.5	13.5	12.5	13.5	8.5	9.5	10.5	9.5	6.5	6.5
610	4	13.5	14.5	11.5	13.5	8.5	9.5	10.5	9.5	6.5	5.5
613	4	15.5	14.5	13.5	13.5	9.5	7.5	10.5	11.5	5.5	7.5
615	4	13.5	14.5	13.5	11.5	8.5	7.5	9.5	10.5	5.5	5.5
621	4	14.5	13.5	12.5	11.5	7.5	9.5	11.5	10.5	5.5	5.5
625	4	13.5	14.5	12.5	13.5	7.5	9.5	10.5	10.5	6.5	6.5
626	4	14.5	15.5	11.5	11.5	7.5	7.5	9.5	9.5	6.5	6.5
627	4	15.5	13.5	12.5	13.5	8.5	9.5	10.5	9.5	7.5	7.5
628	4	14.5	14.5	12.5	13.5	9.5	7.5	9.5	11.5	6.5	5.5
630	4	12.5	12.5	9.5	11.5	5.5	7.5	7.5	9.5	5.5	3.5
634	4	11.5	11.5	10.5	9.5	5.5	6.5	9.5	7.5	4.5	5.5
644	4	11.5	11.5	10.5	9.5	5.5	6.5	9.5	7.5	4.5	5.5
645	4	21.5	21.5	20.5	19.5	14.5	15.5	17.5	17.5	14.5	12.5
652	4	13.5	13.5	12.5	11.5	8.5	8.5	9.5	11.5	5.5	5.5
656	4	13.5	13.5	11.5	13.5	9.5	7.5	9.5	10.5	7.5	6.5
662	4	14.5	13.5	11.5	13.5	7.5	9.5	11.5	9.5	7.5	5.5
683	4	42.5	41.5	40.5	39.5	36.5	36.5	38.5	38.5	33.5	34.5
693	4	14.5	13.5	11.5	11.5	7.5	9.5	10.5	9.5	5.5	7.5
697	4	14.5	14.5	12.5	13.5	7.5	9.5	9.5	10.5	5.5	5.5
708	4	13.5	15.5	12.5	12.5	9.5	8.5	11.5	10.5	7.5	5.5
710	4	13.5	14.5	11.5	12.5	8.5	8.5	10.5	9.5	6.5	5.5
712	4	13.5	14.5	11.5	11.5	9.5	9.5	11.5	9.5	7.5	7.5
721	4	14.5	15.5	12.5	11.5	8.5	7.5	10.5	9.5	6.5	6.5
728	4	11.5	11.5	10.5	9.5	7.5	7.5	8.5	8.5	3.5	4.5
744	4	14.5	15.5	12.5	11.5	7.5	7.5	11.5	11.5	7.5	5.5
746	4	14.5	14.5	11.5	13.5	8.5	8.5	11.5	11.5	5.5	6.5
760	4	13.5	15.5	13.5	12.5	7.5	9.5	11.5	10.5	7.5	7.5
765	4	15.5	14.5	11.5	12.5	8.5	7.5	9.5	11.5	6.5	6.5
796	4	14.5	15.5	11.5	13.5	8.5	7.5	10.5	11.5	6.5	6.5
800	4	13.5	13.5	10.5	11.5	7.5	6.5	8.5	9.5	3.5	5.5
802	4	13.5	14.5	11.5	11.5	9.5	7.5	10.5	11.5	7.5	7.5
816	4	14.5	14.5	13.5	11.5	7.5	9.5	11.5	10.5	5.5	6.5
821	4	12.5	13.5	11.5	9.5	6.5	6.5	9.5	7.5	3.5	5.5
827	4	14.5	15.5	11.5	12.5	7.5	9.5	9.5	10.5	7.5	7.5
831	4	13.5	13.5	11.5	11.5	9.5	7.5	11.5	9.5	7.5	5.5
834	4	15.5	13.5	13.5	12.5	9.5	8.5	11.5	11.5	6.5	7.5
839	4	13.5	15.5	11.5	11.5	8.5	8.5	10.5	11.5	7.5	5.5
840	4	13.5	15.5	11.5	13.5	9.5	7.5	11.5	11.5	6.5	7.5
844	4	14.5	13.5	12.5	11.5	9.5	9.5	9.5	10.5	5.5	6.5
855	4	13.5	13.5	13.5	13.5	7.5	7.5	9.5	9.5	5.5	5.5
868	4	14.5	13.5	13.5	12.5	8.5	8.5	11.5	9.5	5.5	5.5
877	4	15.5	15.5	11.5	11.5	9.5	9.5	9.5	10.5	7.5	5.5
889	4	14.5	14.5	11.5	13.5	8.5	7.5	9.5	10.5	6.5	6.5
901	4	14.5	13.5	13.5	13.5	9.5	7.5	9.5	11.5	6.5	5.5
